tss_id	start	stop	strand	name	source	condition	HT	classic	prediction	orientation	type	alt_id
CTSS2831	451571	451571	-	b0432,b0431,b0430,b0429,b0428	Yan	Rich	1	0	0	NA	TSS	HT_Yan_445
CTSS2832	451594	451594	-	b0432,b0431,b0430	Yan	Rich	1	0	0	NA	TSS	HT_Yan_446
CTSS2833	451653	451653	-	cyoA,b0432,b0431,b0430,b0429,b0428,cyoAp	Morett,Storz,Yan,Palsson,RegulonDB	triphosphate_enrichment,454_data,LB_2.0,M63_0.4,LB_0.4,M9,Rich,exponential_phase,glutamine_nitrogen,Sigma70	1	1	0	UpSense,upstream/sense	TSS	HT_Morett_728,HT_Morett_729,HT_Storz_3729,HT_Storz_3730,HT_Storz_3731,HT_Yan_447,HT_Yan_448,HT_Palsson_835,HT_Palsson_836,ECK120010169
CTSS2834	451660	451660	-	Wade_p2713	Wade	NA	1	0	0	NA	TSS	Wade_p2713
CTSS2835	451666	451666	-	Wade_p2714	Wade	NA	1	0	0	NA	TSS	Wade_p2714
CTSS2836	451698	451698	+	cyoA	Storz	LB_2.0,M63_0.4,LB_0.4	1	0	0	upstream/antisense	TSS	HT_Storz_3732,HT_Storz_3733,HT_Storz_3734
CTSS2837	452334	452334	+	ampG	Storz	M63_0.4,LB_0.4	1	0	0	intragenic/antisense	TSS	HT_Storz_3735,HT_Storz_3736
CTSS2838	452973	452973	-	ampG	Storz	LB_2.0,M63_0.4,LB_0.4	1	0	0	intragenic/sense	TSS	HT_Storz_3737,HT_Storz_3738,HT_Storz_3739
CTSS2839	453158	453158	-	ampG	Storz	LB_2.0,M63_0.4	1	0	0	intragenic/sense	TSS	HT_Storz_3740,HT_Storz_3741
CTSS2840	453454	453454	+	Wade_p270,ampG	Wade,Storz	LB_2.0,M63_0.4,LB_0.4	1	0	0	intragenic/antisense	TSS	Wade_p270,HT_Storz_3742,HT_Storz_3743,HT_Storz_3744
CTSS2841	453866	453866	-	NA	Palsson	stationary_phase,glutamine_nitrogen,heat_shock	1	0	0	NA	TSS	HT_Palsson_837,HT_Palsson_838,HT_Palsson_839
CTSS2842	454197	454197	-	NA	Palsson	stationary_phase,glutamine_nitrogen	1	0	0	NA	TSS	HT_Palsson_840,HT_Palsson_841
CTSS2843	454207	454207	-	yajG	Morett	triphosphate_enrichment	1	0	0	UpSense	TSS	HT_Morett_730
CTSS2844	454209	454209	-	yajG,b0434,b0433,b0434,b0433,b0432	Storz,Yan,Palsson	LB_2.0,M63_0.4,LB_0.4,M9,Rich,exponential_phase,glutamine_nitrogen	1	0	0	upstream/sense	TSS	HT_Storz_3745,HT_Storz_3746,HT_Storz_3747,HT_Yan_449,HT_Yan_450,HT_Yan_451,HT_Palsson_842,HT_Palsson_843
CTSS2845	454210	454210	-	yajG,yajGp	Morett,RegulonDB	triphosphate_enrichment,Sigma70	1	1	0	UpSense	TSS	HT_Morett_731,ECK125203430
CTSS2846	454306	454306	+	Wade_p271	Wade	NA	1	0	0	NA	TSS	Wade_p271
CTSS2847	454349	454349	+	bolAp2	RegulonDB	Sigma70	0	1	0	NA	TSS	ECK120027939
CTSS2848	454351	454351	+	bolA	Morett,Storz	triphosphate_enrichment,LB_2.0,M63_0.4,LB_0.4	1	0	0	UpSense,upstream/sense	TSS	HT_Morett_732,HT_Storz_3748,HT_Storz_3749,HT_Storz_3750
CTSS2849	454352	454352	+	Wade_p272	Wade	NA	1	0	0	NA	TSS	Wade_p272
CTSS2850	454390	454390	+	Wade_p273	Wade	NA	1	0	0	NA	TSS	Wade_p273
CTSS2851	454393	454393	+	Wade_p274	Wade	NA	1	0	0	NA	TSS	Wade_p274
CTSS2852	454405	454405	+	Wade_p275	Wade	NA	1	0	0	NA	TSS	Wade_p275
CTSS2853	454406	454406	+	Wade_p276	Wade	NA	1	0	0	NA	TSS	Wade_p276
CTSS2854	454423	454423	+	bolA	Morett,Storz	triphosphate_enrichment,M63_0.4	1	0	0	UpSense,upstream/sense	TSS	HT_Morett_733,HT_Storz_3751
CTSS2855	454425	454425	+	bolA	Morett	triphosphate_enrichment	1	0	0	UpSense	TSS	HT_Morett_734
CTSS2856	454433	454433	+	bolA	Morett	triphosphate_enrichment	1	0	0	UpSense	TSS	HT_Morett_735
CTSS2857	454434	454434	+	bolA,bolAp1	Storz,Palsson,RegulonDB	LB_2.0,M63_0.4,exponential_phase,stationary_phase,glutamine_nitrogen,heat_shock,Sigma38,Sigma70	1	1	0	upstream/sense	TSS	HT_Storz_3752,HT_Storz_3753,HT_Palsson_844,HT_Palsson_845,HT_Palsson_846,HT_Palsson_847,ECK120010471
CTSS2858	454437	454437	+	Wade_p277	Wade	NA	1	0	0	NA	TSS	Wade_p277
CTSS2859	454476	454476	-	NA	Palsson	heat_shock	1	0	0	NA	TSS	HT_Palsson_848
CTSS2860	454488	454488	-	NA	Palsson	heat_shock	1	0	0	NA	TSS	HT_Palsson_849
CTSS2861	454491	454491	-	NA	Palsson	heat_shock	1	0	0	NA	TSS	HT_Palsson_850
CTSS2862	454504	454504	+	NA	Palsson	stationary_phase,glutamine_nitrogen,heat_shock	1	0	0	NA	TSS	HT_Palsson_851,HT_Palsson_852,HT_Palsson_853
CTSS2863	454519	454519	+	NA	Palsson	stationary_phase,glutamine_nitrogen,heat_shock	1	0	0	NA	TSS	HT_Palsson_854,HT_Palsson_855,HT_Palsson_856
CTSS2864	454529	454529	+	NA	Palsson	heat_shock	1	0	0	NA	TSS	HT_Palsson_857
CTSS2865	454663	454663	+	Wade_p278	Wade	NA	1	0	0	NA	TSS	Wade_p278
CTSS2866	454664	454664	+	Wade_p279,bolA	Wade,Morett,Storz,Palsson	triphosphate_enrichment,LB_2.0,M63_0.4,LB_0.4,glutamine_nitrogen	1	0	0	InSense,intragenic/sense	TSS	Wade_p279,HT_Morett_736,HT_Storz_3754,HT_Storz_3755,HT_Storz_3756,HT_Palsson_858
CTSS2867	454715	454715	+	bolA	Storz,Palsson	LB_2.0,M63_0.4,glutamine_nitrogen	1	0	0	intragenic/sense	TSS	HT_Storz_3757,HT_Storz_3758,HT_Palsson_859
CTSS2868	454721	454721	+	Wade_p280	Wade	NA	1	0	0	NA	TSS	Wade_p280
CTSS2869	454722	454722	+	Wade_p281	Wade	NA	1	0	0	NA	TSS	Wade_p281
CTSS2870	454827	454827	-	bolA	Storz	LB_2.0	1	0	0	downstream/antisense	TSS	HT_Storz_3759
CTSS2871	454833	454833	+	b0436,b0436,b0437,b0438	Yan	M9,Rich	1	0	0	NA	TSS	HT_Yan_452,HT_Yan_453,HT_Yan_454,HT_Yan_455
CTSS2872	454834	454834	+	tig	Storz,Palsson	LB_2.0,M63_0.4,LB_0.4,exponential_phase	1	0	0	upstream/sense	TSS	HT_Storz_3760,HT_Storz_3761,HT_Storz_3762,HT_Palsson_860
CTSS2873	454914	454914	-	NA	Storz	LB_2.0,M63_0.4,LB_0.4	1	0	0	NA	TSS	HT_Storz_3763,HT_Storz_3764,HT_Storz_3765
CTSS2874	454993	454993	+	tig,tigp1	Morett,Storz,RegulonDB	triphosphate_enrichment,RACE_data,LB_2.0,M63_0.4,LB_0.4	1	1	0	UpSense,upstream/sense	TSS	HT_Morett_737,HT_Morett_738,HT_Storz_3766,HT_Storz_3767,HT_Storz_3768,ECK120034414
CTSS2875	454994	454994	+	tigp	RegulonDB	Sigma70	0	1	0	NA	TSS	ECK120027940
CTSS2876	454995	454995	+	tig	Morett	454_data	1	0	0	NA	TSS	HT_Morett_739
CTSS2877	454996	454996	+	b0436,b0436,b0437,b0438	Yan	M9,Rich	1	0	0	NA	TSS	HT_Yan_456,HT_Yan_457,HT_Yan_458,HT_Yan_459
CTSS2878	454999	454999	+	tig	Morett	triphosphate_enrichment	1	0	0	UpSense	TSS	HT_Morett_740
CTSS2879	455004	455004	+	tig	Morett	triphosphate_enrichment,454_data	1	0	0	UpSense	TSS	HT_Morett_741,HT_Morett_742
CTSS2880	455007	455007	+	tig	Morett	triphosphate_enrichment	1	0	0	UpSense	TSS	HT_Morett_743
CTSS2881	455035	455035	-	tig	Storz	LB_2.0	1	0	0	upstream/antisense	TSS	HT_Storz_3769
CTSS2882	455054	455054	+	Wade_p282	Wade	NA	1	0	0	NA	TSS	Wade_p282
CTSS2883	455091	455091	+	tig	Morett	RACE_data	1	0	0	NA	TSS	HT_Morett_744
CTSS2884	455098	455098	+	tig	Morett	454_data	1	0	0	NA	TSS	HT_Morett_745,HT_Morett_746
CTSS2885	455116	455116	+	tig	Morett	RACE_data	1	0	0	NA	TSS	HT_Morett_747
CTSS2886	455122	455122	+	tig,tigp3	Morett,RegulonDB	454_data	1	1	0	NA	TSS	HT_Morett_748,ECK120034415
CTSS2887	455287	455287	+	tig	Morett	454_data	1	0	0	NA	TSS	HT_Morett_749
CTSS2888	455351	455351	-	tig	Storz	LB_2.0,M63_0.4	1	0	0	intragenic/antisense	TSS	HT_Storz_3770,HT_Storz_3771
CTSS2889	455378	455378	+	tig	Morett	triphosphate_enrichment	1	0	0	InSense	TSS	HT_Morett_750
CTSS2890	455382	455382	+	tig	Morett	triphosphate_enrichment	1	0	0	InSense	TSS	HT_Morett_751
CTSS2891	455782	455782	-	tig	Storz	LB_2.0,M63_0.4	1	0	0	intragenic/antisense	TSS	HT_Storz_3772,HT_Storz_3773
CTSS2892	455792	455792	+	tig	Morett	triphosphate_enrichment	1	0	0	InSense	TSS	HT_Morett_752
CTSS2893	456551	456551	+	clpP	Morett	triphosphate_enrichment	1	0	0	UpSense	TSS	HT_Morett_753
CTSS2894	456554	456554	+	b0437,b0438,b0437,b0438,b0439	Yan	M9,Rich	1	0	0	NA	TSS	HT_Yan_460,HT_Yan_461,HT_Yan_462
CTSS2895	456555	456555	+	clpP	Storz	LB_2.0,M63_0.4,LB_0.4	1	0	0	upstream/sense	TSS	HT_Storz_3774,HT_Storz_3775,HT_Storz_3776
CTSS2896	456560	456560	+	clpP	Morett	triphosphate_enrichment	1	0	0	UpSense	TSS	HT_Morett_754
CTSS2897	456574	456574	+	clpP	Morett	triphosphate_enrichment	1	0	0	UpSense	TSS	HT_Morett_755
CTSS2898	456576	456576	+	b0437,b0438,b0437,b0438,b0439	Yan	M9,Rich	1	0	0	NA	TSS	HT_Yan_463,HT_Yan_464,HT_Yan_465,HT_Yan_466
CTSS2899	456577	456577	+	clpP,clpPp1	Storz,Palsson,RegulonDB	LB_2.0,M63_0.4,LB_0.4,exponential_phase,stationary_phase,glutamine_nitrogen,heat_shock,Sigma70	1	1	0	upstream/sense	TSS	HT_Storz_3777,HT_Storz_3778,HT_Storz_3779,HT_Palsson_861,HT_Palsson_862,HT_Palsson_863,HT_Palsson_864,ECK120010295
CTSS2900	456594	456594	+	clpP	Morett	triphosphate_enrichment	1	0	0	UpSense	TSS	HT_Morett_756
CTSS2901	456597	456597	+	clpP	Morett	triphosphate_enrichment	1	0	0	UpSense	TSS	HT_Morett_757
CTSS2902	456604	456604	+	b0437,b0438,b0437,b0438,b0439	Yan	M9,Rich	1	0	0	NA	TSS	HT_Yan_467,HT_Yan_468,HT_Yan_469
CTSS2903	456605	456605	+	clpP,clpPp3	Morett,Storz,Palsson,RegulonDB	triphosphate_enrichment,LB_2.0,M63_0.4,LB_0.4,stationary_phase,glutamine_nitrogen,Sigma32	1	1	0	UpSense,upstream/sense	TSS	HT_Morett_758,HT_Storz_3780,HT_Storz_3781,HT_Storz_3782,HT_Palsson_865,HT_Palsson_866,ECK120033634
CTSS2904	456606	456606	+	Wade_p283	Wade	NA	1	0	0	NA	TSS	Wade_p283
CTSS2905	456624	456624	+	Wade_p284	Wade	NA	1	0	0	NA	TSS	Wade_p284
CTSS2906	456642	456642	+	b0437,b0438,b0437,b0438,b0439	Yan	M9,Rich	1	0	0	NA	TSS	HT_Yan_470,HT_Yan_471,HT_Yan_472,HT_Yan_473
CTSS2907	456643	456643	+	clpP	Morett	triphosphate_enrichment	1	0	0	UpSense	TSS	HT_Morett_759
CTSS2908	456646	456646	+	clpP,clpPp2	Morett,RegulonDB	454_data	1	1	0	NA	TSS	HT_Morett_760,ECK120010513
CTSS2909	456651	456651	+	clpP	Morett	454_data	1	0	0	NA	TSS	HT_Morett_761
CTSS2910	456850	456850	+	Wade_p285	Wade	NA	1	0	0	NA	TSS	Wade_p285
CTSS2911	457052	457052	+	clpP	Morett	triphosphate_enrichment	1	0	0	InSense	TSS	HT_Morett_762
CTSS2912	457065	457065	+	NA	Palsson	heat_shock	1	0	0	NA	TSS	HT_Palsson_867
CTSS2913	457151	457151	+	clpP	Morett	triphosphate_enrichment	1	0	0	InSense	TSS	HT_Morett_763
CTSS2914	457171	457171	+	clpP	Morett	triphosphate_enrichment	1	0	0	InSense	TSS	HT_Morett_764
CTSS2915	457201	457201	+	b0437,b0438,b0439	Yan	M9	1	0	0	NA	TSS	HT_Yan_474
CTSS2916	457202	457202	+	clpP,clpXp	Morett,Palsson,RegulonDB	triphosphate_enrichment,stationary_phase,glutamine_nitrogen,heat_shock,Sigma24	1	1	0	InSense	TSS	HT_Morett_765,HT_Palsson_868,HT_Palsson_869,HT_Palsson_870,ECK120033258
CTSS2917	457296	457296	+	clpX	Morett	triphosphate_enrichment	1	0	0	UpSense	TSS	HT_Morett_766
CTSS2918	457336	457336	+	NA	Palsson	exponential_phase,heat_shock	1	0	0	NA	TSS	HT_Palsson_871,HT_Palsson_872
CTSS2919	457337	457337	+	Wade_p286	Wade	NA	1	0	0	NA	TSS	Wade_p286
CTSS2920	457338	457338	+	Wade_p287	Wade	NA	1	0	0	NA	TSS	Wade_p287
CTSS2921	457368	457368	+	Wade_p288	Wade	NA	1	0	0	NA	TSS	Wade_p288
CTSS2922	457650	457650	-	clpX	Storz	LB_2.0	1	0	0	intragenic/antisense	TSS	HT_Storz_3783
CTSS2923	458065	458065	-	clpX	Storz	M63_0.4	1	0	0	intragenic/antisense	TSS	HT_Storz_3784
CTSS2924	458066	458066	-	clpX	Morett	triphosphate_enrichment	1	0	0	InAntiSense	TSS	HT_Morett_767
CTSS2925	458197	458197	+	clpX	Morett	triphosphate_enrichment	1	0	0	InSense	TSS	HT_Morett_768
CTSS2926	458201	458201	+	Wade_p289	Wade	NA	1	0	0	NA	TSS	Wade_p289
CTSS2927	458220	458220	+	clpX	Storz	LB_2.0,LB_0.4	1	0	0	intragenic/sense	TSS	HT_Storz_3785,HT_Storz_3786
CTSS2928	458293	458293	+	clpX	Morett,Palsson	triphosphate_enrichment,heat_shock	1	0	0	InSense	TSS	HT_Morett_769,HT_Palsson_873
CTSS2929	458325	458325	-	clpX	Storz	LB_2.0,M63_0.4	1	0	0	intragenic/antisense	TSS	HT_Storz_3787,HT_Storz_3788
CTSS2930	458477	458477	+	NA	Palsson	glutamine_nitrogen,heat_shock	1	0	0	NA	TSS	HT_Palsson_874,HT_Palsson_875
CTSS2931	458591	458591	+	clpX,lon	Storz	M63_0.4,LB_0.4	1	0	0	intragenic/sense,upstream/sense	TSS	HT_Storz_3789,HT_Storz_3790,HT_Storz_3791,HT_Storz_3792
CTSS2932	458714	458714	-	clpX	Storz	LB_2.0,M63_0.4	1	0	0	downstream/antisense	TSS	HT_Storz_3793,HT_Storz_3794
CTSS2933	458724	458724	+	b0439,b0440	Yan	M9,Rich	1	0	0	NA	TSS	HT_Yan_475,HT_Yan_476
CTSS2934	458768	458768	+	lon	Morett	triphosphate_enrichment	1	0	0	UpSense	TSS	HT_Morett_770
CTSS2935	458779	458779	+	b0439,b0440	Yan	M9,Rich	1	0	0	NA	TSS	HT_Yan_477,HT_Yan_478
CTSS2936	458780	458780	+	lon	Morett,Storz	triphosphate_enrichment,LB_2.0,M63_0.4	1	0	0	UpSense,upstream/sense	TSS	HT_Morett_771,HT_Storz_3795,HT_Storz_3796
CTSS2937	458803	458803	+	lon	Morett	triphosphate_enrichment	1	0	0	UpSense	TSS	HT_Morett_772
CTSS2938	458809	458809	+	Wade_p290,lon	Wade,Morett,Storz	triphosphate_enrichment,LB_2.0	1	0	0	UpSense,upstream/sense	TSS	Wade_p290,HT_Morett_773,HT_Storz_3797
CTSS2939	458811	458811	+	Wade_p291,lon	Wade,Morett	triphosphate_enrichment	1	0	0	UpSense	TSS	Wade_p291,HT_Morett_774
CTSS2940	458812	458812	+	Wade_p292,lon,b0439,b0440,b0441,b0439,b0439,b0440	Wade,Morett,Yan	RACE_data,M9,Rich	1	0	0	NA	TSS	Wade_p292,HT_Morett_775,HT_Yan_479,HT_Yan_480,HT_Yan_481,HT_Yan_482
CTSS2941	458813	458813	+	lon	Storz,Palsson	LB_2.0,stationary_phase,glutamine_nitrogen,heat_shock	1	0	0	upstream/sense	TSS	HT_Storz_3798,HT_Palsson_876,HT_Palsson_877,HT_Palsson_878
CTSS2942	458815	458815	+	lon,lonp	Storz,RegulonDB	M63_0.4,LB_0.4,Sigma32,Sigma70	1	1	0	upstream/sense	TSS	HT_Storz_3799,HT_Storz_3800,ECK120010455
CTSS2943	458867	458867	+	lon	Morett	triphosphate_enrichment	1	0	0	UpSense	TSS	HT_Morett_776
CTSS2944	458974	458974	+	lon	Morett	triphosphate_enrichment	1	0	0	InSense	TSS	HT_Morett_777
CTSS2945	459018	459018	-	lon	Storz	M63_0.4,LB_0.4	1	0	0	intragenic/antisense	TSS	HT_Storz_3801,HT_Storz_3802
CTSS2946	459850	459850	-	lon	Storz	LB_2.0	1	0	0	intragenic/antisense	TSS	HT_Storz_3803
CTSS2947	459888	459888	-	lon	Storz	LB_2.0,M63_0.4,LB_0.4	1	0	0	intragenic/antisense	TSS	HT_Storz_3804,HT_Storz_3805,HT_Storz_3806
CTSS2948	460573	460573	-	lon	Storz	LB_2.0,M63_0.4,LB_0.4	1	0	0	intragenic/antisense	TSS	HT_Storz_3807,HT_Storz_3808,HT_Storz_3809
CTSS2949	461212	461212	+	Wade_p293,hupB,lon	Wade,Storz	LB_2.0	1	0	0	upstream/sense,intragenic/sense	TSS	Wade_p293,HT_Storz_3810,HT_Storz_3811
CTSS2950	461305	461305	+	hupBp4	RegulonDB	NA	0	1	0	NA	TSS	ECK120010730
CTSS2951	461316	461316	+	hupB	Morett	454_data	1	0	0	NA	TSS	HT_Morett_778
CTSS2952	461330	461330	+	hupB	Morett	triphosphate_enrichment	1	0	0	UpSense	TSS	HT_Morett_779
CTSS2953	461331	461331	+	b0440,b0440,b0441	Yan	M9	1	0	0	NA	TSS	HT_Yan_483,HT_Yan_484
CTSS2954	461332	461332	+	Wade_p294,hupB,hupBp3	Wade,Storz,Palsson,RegulonDB	LB_2.0,M63_0.4,LB_0.4,exponential_phase,stationary_phase,glutamine_nitrogen,heat_shock,Sigma70	1	1	0	upstream/sense	TSS	Wade_p294,HT_Storz_3812,HT_Storz_3813,HT_Storz_3814,HT_Palsson_879,HT_Palsson_880,HT_Palsson_881,HT_Palsson_882,ECK120010729
CTSS2955	461333	461333	+	Wade_p295,hupB	Wade,Morett	454_data	1	0	0	NA	TSS	Wade_p295,HT_Morett_780
CTSS2956	461334	461334	+	hupB	Morett	454_data	1	0	0	NA	TSS	HT_Morett_781
CTSS2957	461357	461357	+	hupB	Morett	454_data	1	0	0	NA	TSS	HT_Morett_782
CTSS2958	461391	461391	+	hupB	Morett	triphosphate_enrichment	1	0	0	UpSense	TSS	HT_Morett_783
CTSS2959	461393	461393	+	hupB	Morett	triphosphate_enrichment	1	0	0	UpSense	TSS	HT_Morett_784
CTSS2960	461394	461394	+	b0440,b0441	Yan	M9	1	0	0	NA	TSS	HT_Yan_485
CTSS2961	461395	461395	+	hupB,hupBp2	Morett,RegulonDB	triphosphate_enrichment,Sigma70	1	1	0	UpSense	TSS	HT_Morett_785,ECK120010728
CTSS2962	461397	461397	+	hupB	Storz	M63_0.4,LB_0.4	1	0	0	upstream/sense	TSS	HT_Storz_3815,HT_Storz_3816
CTSS2963	461407	461407	+	hupB	Morett	454_data	1	0	0	NA	TSS	HT_Morett_786
CTSS2964	461422	461422	-	hupB	Storz	LB_2.0,M63_0.4,LB_0.4	1	0	0	upstream/antisense	TSS	HT_Storz_3817,HT_Storz_3818,HT_Storz_3819
CTSS2965	461430	461430	+	hupB	Morett	triphosphate_enrichment	1	0	0	UpSense	TSS	HT_Morett_787
CTSS2966	461433	461433	+	hupB	Morett	triphosphate_enrichment	1	0	0	UpSense	TSS	HT_Morett_788
CTSS2967	461436	461436	+	hupB	Morett	triphosphate_enrichment	1	0	0	UpSense	TSS	HT_Morett_789
CTSS2968	461437	461437	+	Wade_p296	Wade	NA	1	0	0	NA	TSS	Wade_p296
CTSS2969	461438	461438	+	Wade_p297	Wade	NA	1	0	0	NA	TSS	Wade_p297
CTSS2970	461441	461441	+	hupB	Morett	triphosphate_enrichment	1	0	0	UpSense	TSS	HT_Morett_790
CTSS2971	461442	461442	+	hupBp1	RegulonDB	NA	0	1	0	NA	TSS	ECK120010727
CTSS2972	461445	461445	+	hupB	Morett	triphosphate_enrichment	1	0	0	UpSense	TSS	HT_Morett_791
CTSS2973	461451	461451	+	hupB	Morett	triphosphate_enrichment	1	0	0	UpSense	TSS	HT_Morett_792
CTSS2974	461455	461455	+	hupB	Morett	triphosphate_enrichment	1	0	0	UpSense	TSS	HT_Morett_793
CTSS2975	461459	461459	+	hupB	Morett	triphosphate_enrichment	1	0	0	UpSense	TSS	HT_Morett_794
CTSS2976	461468	461468	+	NA	Palsson	exponential_phase	1	0	0	NA	TSS	HT_Palsson_883
CTSS2977	461472	461472	+	NA	Palsson	exponential_phase	1	0	0	NA	TSS	HT_Palsson_884
CTSS2978	461478	461478	+	hupB	Morett,Palsson	triphosphate_enrichment,stationary_phase,heat_shock	1	0	0	UpSense	TSS	HT_Morett_795,HT_Palsson_885,HT_Palsson_886
CTSS2979	461543	461543	+	hupB	Morett	triphosphate_enrichment	1	0	0	InSense	TSS	HT_Morett_796
CTSS2980	461546	461546	+	NA	Palsson	exponential_phase	1	0	0	NA	TSS	HT_Palsson_887
CTSS2981	461552	461552	+	hupB	Morett,Palsson	triphosphate_enrichment,glutamine_nitrogen	1	0	0	InSense	TSS	HT_Morett_797,HT_Palsson_888
CTSS2982	461580	461580	+	NA	Palsson	stationary_phase	1	0	0	NA	TSS	HT_Palsson_889
CTSS2983	461595	461595	+	NA	Palsson	exponential_phase	1	0	0	NA	TSS	HT_Palsson_890
CTSS2984	461678	461678	+	NA	Palsson	stationary_phase,glutamine_nitrogen	1	0	0	NA	TSS	HT_Palsson_891,HT_Palsson_892
CTSS2985	461726	461726	+	ppiD	Storz	LB_2.0,M63_0.4	1	0	0	upstream/sense	TSS	HT_Storz_3820,HT_Storz_3821
CTSS2986	461819	461819	+	ppiD,ppiDp2	Morett,RegulonDB	454_data,Sigma70	1	1	0	NA	TSS	HT_Morett_798,ECK120010558
CTSS2987	461838	461838	+	ppiDp1	RegulonDB	Sigma32	0	1	0	NA	TSS	ECK120010557
CTSS2988	461847	461847	+	ppiD	Storz	LB_2.0,LB_0.4	1	0	0	upstream/sense	TSS	HT_Storz_3822,HT_Storz_3823
CTSS2989	461851	461851	+	ppiD	Morett	triphosphate_enrichment	1	0	0	UpSense	TSS	HT_Morett_799
CTSS2990	461852	461852	+	b0441,b0441,b0442,b0443	Yan	M9,Rich	1	0	0	NA	TSS	HT_Yan_486,HT_Yan_487,HT_Yan_488,HT_Yan_489
CTSS2991	461853	461853	+	ppiD	Morett,Storz	454_data,LB_2.0,M63_0.4,LB_0.4	1	0	0	upstream/sense	TSS	HT_Morett_800,HT_Storz_3824,HT_Storz_3825,HT_Storz_3826
CTSS2992	461855	461855	+	Wade_p298	Wade	NA	1	0	0	NA	TSS	Wade_p298
CTSS2993	461856	461856	+	Wade_p299	Wade,Palsson	stationary_phase	1	0	0	NA	TSS	Wade_p299,HT_Palsson_893
CTSS2994	461865	461865	+	NA	Palsson	glutamine_nitrogen	1	0	0	NA	TSS	HT_Palsson_894
CTSS2995	461908	461908	-	ppiD	Storz	LB_2.0,M63_0.4	1	0	0	upstream/antisense	TSS	HT_Storz_3827,HT_Storz_3828
CTSS2996	462347	462347	+	Wade_p300,ppiD	Wade,Storz	LB_2.0,M63_0.4,LB_0.4	1	0	0	intragenic/sense	TSS	Wade_p300,HT_Storz_3829,HT_Storz_3830,HT_Storz_3831
CTSS2997	463762	463762	+	ybaV,ppiD	Storz	LB_2.0	1	0	0	upstream/sense,intragenic/sense	TSS	HT_Storz_3832,HT_Storz_3833
CTSS2998	464064	464064	-	ybaV	Storz	LB_2.0,M63_0.4	1	0	0	intragenic/antisense	TSS	HT_Storz_3834,HT_Storz_3835
CTSS2999	464395	464395	-	ybaV,fadM	Storz	LB_2.0,M63_0.4,LB_0.4	1	0	0	downstream/antisense,upstream/antisense	TSS	HT_Storz_3836,HT_Storz_3837,HT_Storz_3838,HT_Storz_3839,HT_Storz_3840,HT_Storz_3841
CTSS3000	464563	464563	-	fadM	Storz	LB_2.0	1	0	0	intragenic/antisense	TSS	HT_Storz_3842
CTSS3001	464638	464638	+	Wade_p301	Wade	NA	1	0	0	NA	TSS	Wade_p301
CTSS3002	465193	465193	-	queC	Storz	M63_0.4	1	0	0	intragenic/sense	TSS	HT_Storz_3843
CTSS3003	465548	465548	-	NA	Palsson	heat_shock	1	0	0	NA	TSS	HT_Palsson_895
CTSS3004	465568	465568	-	queC	Morett	454_data	1	0	0	NA	TSS	HT_Morett_801
CTSS3005	465572	465572	-	b0444	Yan	M9,Rich	1	0	0	NA	TSS	HT_Yan_490,HT_Yan_491
CTSS3006	465574	465574	-	queC	Storz	LB_2.0,M63_0.4,LB_0.4	1	0	0	upstream/sense	TSS	HT_Storz_3844,HT_Storz_3845,HT_Storz_3846
CTSS3007	465656	465656	+	ybaE	Storz	LB_2.0,M63_0.4,LB_0.4	1	0	0	intragenic/antisense	TSS	HT_Storz_3847,HT_Storz_3848,HT_Storz_3849
CTSS3008	465742	465742	-	NA	Palsson	heat_shock	1	0	0	NA	TSS	HT_Palsson_896
CTSS3009	465752	465752	-	NA	Palsson	heat_shock	1	0	0	NA	TSS	HT_Palsson_897
CTSS3010	465814	465814	+	ybaE	Storz	LB_2.0,M63_0.4,LB_0.4	1	0	0	intragenic/antisense	TSS	HT_Storz_3850,HT_Storz_3851,HT_Storz_3852
CTSS3011	465892	465892	-	NA	Palsson	stationary_phase	1	0	0	NA	TSS	HT_Palsson_898
CTSS3012	466066	466066	+	Wade_p302,ybaE	Wade,Storz	LB_2.0,M63_0.4,LB_0.4	1	0	0	intragenic/antisense	TSS	Wade_p302,HT_Storz_3853,HT_Storz_3854,HT_Storz_3855
CTSS3013	466230	466230	+	Wade_p303,ybaE	Wade,Storz	LB_2.0,M63_0.4,LB_0.4	1	0	0	intragenic/antisense	TSS	Wade_p303,HT_Storz_3856,HT_Storz_3857,HT_Storz_3858
CTSS3014	466694	466694	+	ybaE	Storz	LB_2.0,M63_0.4,LB_0.4	1	0	0	intragenic/antisense	TSS	HT_Storz_3859,HT_Storz_3860,HT_Storz_3861
CTSS3015	466939	466939	+	ybaE	Storz	LB_2.0	1	0	0	intragenic/antisense	TSS	HT_Storz_3862
CTSS3016	467380	467380	+	Wade_p304	Wade	NA	1	0	0	NA	TSS	Wade_p304
CTSS3017	467382	467382	+	Wade_p305,cof,b0446	Wade,Morett,Yan	triphosphate_enrichment,M9	1	0	0	UpSense	TSS	Wade_p305,HT_Morett_802,HT_Yan_492
CTSS3018	467383	467383	+	Wade_p306,ybaE,cof	Wade,Storz	LB_2.0,M63_0.4,LB_0.4	1	0	0	upstream/antisense,upstream/sense	TSS	Wade_p306,HT_Storz_3863,HT_Storz_3864,HT_Storz_3865,HT_Storz_3866,HT_Storz_3867,HT_Storz_3868
CTSS3019	467853	467853	-	cof	Storz	LB_2.0	1	0	0	intragenic/antisense	TSS	HT_Storz_3869
