tfbs_id	start	stop	TF_name	TF_bnumber	effect	evidence	confidence	type	alt_id	Zika_gene_id
CTFBS416	853054	853075	MntR	b0817	-	[GEA|W|Gene expression analysis],[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.],[CV(GEA)|S|cross validation(GEA)]	Strong	TFBS	ECK125140767	138
CTFBS417	853073	853094	MntR	b0817	-	[GEA|W|Gene expression analysis],[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.],[CV(GEA)|S|cross validation(GEA)]	Strong	TFBS	ECK125140765	138
CTFBS418	855832	855846	AscG	b2714	-	[AIBSCS|W|Automated inference based on similarity to consensus sequences],[BPP|S|Binding of purified proteins]	Strong	TFBS	ECK125145790	17
CTFBS419	855839	855861	CRP	b3357	+	[GEA|W|Gene expression analysis],[AIBSCS|W|Automated inference based on similarity to consensus sequences],[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.],[CV(GEA)|S|cross validation(GEA)]	Strong	TFBS	ECK125135229	35
CTFBS420	855839	855861	CRP	b3357	-	[GEA|W|Gene expression analysis],[AIBSCS|W|Automated inference based on similarity to consensus sequences],[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.],[CV(GEA)|S|cross validation(GEA)]	Strong	TFBS	ECK125135229	35
CTFBS421	866354	866367	FNR	b1334	-	[GEA|W|Gene expression analysis],[BPP|S|Binding of purified proteins]	Strong	TFBS	ECK120011878	79
CTFBS422	866495	866510	NarL	b1221	+	[GEA|W|Gene expression analysis],[AIBSCS|W|Automated inference based on similarity to consensus sequences],[CV(GEA)|S|cross validation(GEA)]	Strong	TFBS	ECK120011882	149
CTFBS423	866524	866538	ArcA	b4401	+	[GEA|W|Gene expression analysis],[BPP|S|Binding of purified proteins]	Strong	TFBS	ECK120011880	14
CTFBS424	866563	866578	NarL	b1221	+	[GEA|W|Gene expression analysis],[AIBSCS|W|Automated inference based on similarity to consensus sequences],[CV(GEA)|S|cross validation(GEA)]	Strong	TFBS	ECK120011884	149
CTFBS425	883532	883548	PhoP	b1130	+	[GEA|W|Gene expression analysis],[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.],[CV(GEA)|S|cross validation(GEA)]	Strong	TFBS	ECK120015667	167
CTFBS426	890812	890828	OxyR	b3961	+	[GEA|W|Gene expression analysis],[CV(GEA)|C|cross validation(GEA)],[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.],[BPP|S|Binding of purified proteins],[CV(GEA)|S|cross validation(GEA)]	Confirmed	TFBS	ECK120014079	161
CTFBS427	890812	890828	OxyR	b3961	-	[GEA|W|Gene expression analysis],[CV(GEA)|C|cross validation(GEA)],[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.],[BPP|S|Binding of purified proteins],[CV(GEA)|S|cross validation(GEA)]	Confirmed	TFBS	ECK120014079	161
CTFBS428	890826	890845	SoxS	b4062	+	[GEA|W|Gene expression analysis],[IHBCE|W|Inferred by a human based on computational evidence],[CEUMA||ChIP-exo evidence used in manual assertion],[CV(GEA)|C|cross validation(GEA)],[BPP|S|Binding of purified proteins],[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.],[CV(GEA)|S|cross validation(GEA)],[RE||RNA-seq evidence]	Confirmed	TFBS	ECK120011992	199
CTFBS429	890834	890850	OxyR	b3961	+	[GEA|W|Gene expression analysis],[IHBCE|W|Inferred by a human based on computational evidence],[CEUMA||ChIP-exo evidence used in manual assertion],[CV(GEA)|C|cross validation(GEA)],[BPP|S|Binding of purified proteins],[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.],[CV(GEA)|S|cross validation(GEA)],[RE||RNA-seq evidence]	Confirmed	TFBS	ECK125108957	161
CTFBS430	890834	890850	OxyR	b3961	-	[GEA|W|Gene expression analysis],[IHBCE|W|Inferred by a human based on computational evidence],[CEUMA||ChIP-exo evidence used in manual assertion],[CV(GEA)|C|cross validation(GEA)],[BPP|S|Binding of purified proteins],[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.],[CV(GEA)|S|cross validation(GEA)],[RE||RNA-seq evidence]	Confirmed	TFBS	ECK125108957	161
CTFBS431	890842	890861	MarA	b1531	+	[GEA|W|Gene expression analysis],[CV(GEA)|C|cross validation(GEA)],[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.],[BPP|S|Binding of purified proteins],[CV(GEA)|S|cross validation(GEA)]	Confirmed	TFBS	ECK125258259	126
CTFBS432	890842	890861	SoxS	b4062	+	[GEA|W|Gene expression analysis],[CV(GEA)|C|cross validation(GEA)],[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.],[BPP|S|Binding of purified proteins],[CV(GEA)|S|cross validation(GEA)]	Confirmed	TFBS	ECK125258259	199
CTFBS433	890842	890861	Rob	b4396	+	[GEA|W|Gene expression analysis],[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.],[CV(GEA)|S|cross validation(GEA)]	Strong	TFBS	ECK125258259	185
CTFBS434	900645	900663	ArgR	b3237	-	[GEA|W|Gene expression analysis],[SM|S|Site mutation],[CV(GEA/SM)|C|cross validation(GEA/SM)],[CV(GEA)|C|cross validation(GEA)],[AIBSCS|W|Automated inference based on similarity to consensus sequences],[CV(SM)|C|cross validation(SM)],[BPP|S|Binding of purified proteins],[CV(GEA)|S|cross validation(GEA)]	Confirmed	TFBS	ECK120032397	15
CTFBS435	900666	900684	ArgR	b3237	-	[GEA|W|Gene expression analysis],[SM|S|Site mutation],[CV(SM)|C|cross validation(SM)],[BPP|S|Binding of purified proteins]	Confirmed	TFBS	ECK120033344	15
CTFBS436	903790	903808	ArgR	b3237	-	[GEA|W|Gene expression analysis],[SM|S|Site mutation],[CV(GEA/SM)|C|cross validation(GEA/SM)],[CV(GEA)|C|cross validation(GEA)],[AIBSCS|W|Automated inference based on similarity to consensus sequences],[CV(SM)|C|cross validation(SM)],[BPP|S|Binding of purified proteins],[CV(GEA)|S|cross validation(GEA)]	Confirmed	TFBS	ECK120032395	15
CTFBS437	903811	903829	ArgR	b3237	-	[GEA|W|Gene expression analysis],[SM|S|Site mutation],[CV(SM)|C|cross validation(SM)],[BPP|S|Binding of purified proteins]	Confirmed	TFBS	ECK120033343	15
CTFBS438	911127	911146	MarA	b1531	+	[GEA|W|Gene expression analysis],[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.],[CV(GEA)|S|cross validation(GEA)]	Strong	TFBS	ECK125258272	126
CTFBS439	911127	911146	SoxS	b4062	+	[GEA|W|Gene expression analysis],[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.],[CV(GEA)|S|cross validation(GEA)]	Strong	TFBS	ECK125258272	199
CTFBS440	913831	913849	NsrR	b4178	-	[BCE|W|Binding of cellular extracts],[GEA|W|Gene expression analysis],[SM|S|Site mutation],[CV(GEA/SM)|C|cross validation(GEA/SM)],[CV(GEA)|C|cross validation(GEA)],[CV(SM)|C|cross validation(SM)],[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.],[CV(GEA)|S|cross validation(GEA)]	Confirmed	TFBS	ECK120033147	157
CTFBS441	913911	913924	FNR	b1334	+	[GEA|W|Gene expression analysis],[SM|S|Site mutation],[CV(GEA/SM)|C|cross validation(GEA/SM)],[CV(GEA)|C|cross validation(GEA)],[CV(SM)|C|cross validation(SM)],[BPP|S|Binding of purified proteins],[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.],[CV(GEA)|S|cross validation(GEA)]	Confirmed	TFBS	ECK120012587	79
CTFBS442	913937	913952	NarL	b1221	+	[GEA|W|Gene expression analysis],[CV(GEA)|C|cross validation(GEA)],[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.],[BPP|S|Binding of purified proteins],[CV(GEA)|S|cross validation(GEA)]	Confirmed	TFBS	ECK120017042	149
CTFBS443	913937	913952	NarP	b2193	+	[GEA|W|Gene expression analysis],[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.],[CV(GEA)|S|cross validation(GEA)]	Strong	TFBS	ECK120017042	150
CTFBS444	913946	913961	NarL	b1221	+	[GEA|W|Gene expression analysis],[CV(GEA)|C|cross validation(GEA)],[BPP|S|Binding of purified proteins],[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.],[CV(GEA)|S|cross validation(GEA)]	Confirmed	TFBS	ECK125258331	149
CTFBS445	913946	913961	NarP	b2193	+	[GEA|W|Gene expression analysis],[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.],[CV(GEA)|S|cross validation(GEA)]	Strong	TFBS	ECK125258331	150
CTFBS446	914921	914938	ArgR	b3237	-	[GEA|W|Gene expression analysis],[SM|S|Site mutation],[CV(SM)|C|cross validation(SM)],[BPP|S|Binding of purified proteins]	Confirmed	TFBS	ECK125228830	15
CTFBS447	914942	914959	ArgR	b3237	-	[GEA|W|Gene expression analysis],[SM|S|Site mutation],[CV(SM)|C|cross validation(SM)],[BPP|S|Binding of purified proteins]	Confirmed	TFBS	ECK125228832	15
CTFBS448	922567	922585	MqsA	b3021	-	[GEA|W|Gene expression analysis],[BPP|S|Binding of purified proteins]	Strong	TFBS	ECK125158201	141
CTFBS449	922736	922752	PhoP	b1130	-	[BCE|W|Binding of cellular extracts],[GEA|W|Gene expression analysis],[IHBCE|W|Inferred by a human based on computational evidence],[CV(GEA)|S|cross validation(GEA)]	Strong	TFBS	ECK125285658	167
CTFBS450	922749	922770	CRP	b3357	+	[GEA|W|Gene expression analysis],[SM|S|Site mutation],[CV(GEA/SM)|C|cross validation(GEA/SM)],[CV(GEA)|C|cross validation(GEA)],[AIBSCS|W|Automated inference based on similarity to consensus sequences],[CV(SM)|C|cross validation(SM)],[BPP|S|Binding of purified proteins],[CV(GEA)|S|cross validation(GEA)]	Confirmed	TFBS	ECK125165878	35
CTFBS451	922778	922799	CRP	b3357	+	[GEA|W|Gene expression analysis],[SM|S|Site mutation],[CV(GEA/SM)|C|cross validation(GEA/SM)],[CV(GEA)|C|cross validation(GEA)],[CV(SM)|C|cross validation(SM)],[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.],[BPP|S|Binding of purified proteins],[CV(GEA)|S|cross validation(GEA)]	Confirmed	TFBS	ECK125165880	35
CTFBS452	922800	922818	MqsA	b3021	-	[GEA|W|Gene expression analysis],[BPP|S|Binding of purified proteins]	Strong	TFBS	ECK125158199	141
CTFBS453	931103	931118	NarL	b1221	+	[GEA|W|Gene expression analysis],[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.],[CV(GEA)|S|cross validation(GEA)]	Strong	TFBS	ECK120014156	149
CTFBS454	931115	931128	FNR	b1334	+	[GEA|W|Gene expression analysis],[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.],[CV(GEA)|S|cross validation(GEA)]	Strong	TFBS	ECK120014158	79
CTFBS455	931149	931164	NarL	b1221	+	[GEA|W|Gene expression analysis],[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.],[CV(GEA)|S|cross validation(GEA)]	Strong	TFBS	ECK120014154	149
CTFBS456	932265	932279	Lrp	b0889	-	[BCE|W|Binding of cellular extracts],[SM|S|Site mutation]	Strong	TFBS	ECK120013400	120
CTFBS457	932328	932343	Lrp	b0889	-	[GEA|W|Gene expression analysis],[AIBSCS|W|Automated inference based on similarity to consensus sequences],[CV(GEA)|S|cross validation(GEA)]	Strong	TFBS	ECK120035018	120
CTFBS458	932351	932368	Lrp	b0889	-	[GEA|W|Gene expression analysis],[AIBSCS|W|Automated inference based on similarity to consensus sequences],[CV(GEA)|S|cross validation(GEA)]	Strong	TFBS	ECK120035020	120
CTFBS459	932369	932383	Lrp	b0889	-	[SM|S|Site mutation],[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.]	Strong	TFBS	ECK120013168	120
CTFBS460	932374	932385	NsrR	b4178	-	[GEA|W|Gene expression analysis],[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.],[CV(GEA)|S|cross validation(GEA)]	Strong	TFBS	ECK125095354	157
CTFBS461	933128	933147	LexA	b4043	-	[GEA|W|Gene expression analysis],[CV(GEA)|C|cross validation(GEA)],[AIBSCS|W|Automated inference based on similarity to consensus sequences],[BPP|S|Binding of purified proteins],[CV(GEA)|S|cross validation(GEA)]	Confirmed	TFBS	ECK120015628	117
CTFBS462	937278	937291	RcsB	b2217	+	[GEA|W|Gene expression analysis],[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.],[CV(GEA)|S|cross validation(GEA)]	Strong	TFBS	ECK125145844	179
CTFBS463	940775	940788	FNR	b1334	+	[BCE|W|Binding of cellular extracts],[GEA|W|Gene expression analysis],[SM|S|Site mutation],[CV(GEA/SM)|C|cross validation(GEA/SM)],[CV(GEA)|C|cross validation(GEA)],[CV(SM)|C|cross validation(SM)],[BPP|S|Binding of purified proteins],[CV(GEA)|S|cross validation(GEA)]	Confirmed	TFBS	ECK120012683	79
CTFBS464	940783	940797	Fis	b3261	-	[GEA|W|Gene expression analysis],[AIBSCS|W|Automated inference based on similarity to consensus sequences],[CV(GEA)|S|cross validation(GEA)]	Strong	TFBS	ECK120034012	76
CTFBS465	940788	940803	NarL	b1221	-	[BCE|W|Binding of cellular extracts],[BPP|S|Binding of purified proteins]	Strong	TFBS	ECK120012685	149
CTFBS466	940808	940823	NarL	b1221	-	[BCE|W|Binding of cellular extracts],[BPP|S|Binding of purified proteins]	Strong	TFBS	ECK120012687	149
CTFBS467	940821	940840	Fis	b3261	-	[GEA|W|Gene expression analysis],[AIBSCS|W|Automated inference based on similarity to consensus sequences],[CV(GEA)|S|cross validation(GEA)]	Strong	TFBS	ECK120034014	76
CTFBS468	940829	940844	NarL	b1221	-	[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.],[BPP|S|Binding of purified proteins]	Strong	TFBS	ECK120012689	149
CTFBS469	940850	940862	IHF	b0912	-	[GEA|W|Gene expression analysis],[CV(GEA)|C|cross validation(GEA)],[BPP|S|Binding of purified proteins],[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.],[CV(GEA)|S|cross validation(GEA)]	Confirmed	TFBS	ECK120011226	110
CTFBS470	940850	940862	IHF	b1712	-	[GEA|W|Gene expression analysis],[CV(GEA)|C|cross validation(GEA)],[BPP|S|Binding of purified proteins],[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.],[CV(GEA)|S|cross validation(GEA)]	Confirmed	TFBS	ECK120011226	109
CTFBS471	940861	940884	ModE	b0761	-	[GEA|W|Gene expression analysis],[SM|S|Site mutation],[CV(GEA/SM)|C|cross validation(GEA/SM)],[CV(GEA)|C|cross validation(GEA)],[CV(SM)|C|cross validation(SM)],[BPP|S|Binding of purified proteins],[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.],[CV(GEA)|S|cross validation(GEA)]	Confirmed	TFBS	ECK120015802	139
CTFBS472	940874	940888	Fis	b3261	-	[GEA|W|Gene expression analysis],[AIBSCS|W|Automated inference based on similarity to consensus sequences],[CV(GEA)|S|cross validation(GEA)]	Strong	TFBS	ECK120034016	76
CTFBS473	953574	953588	Fis	b3261	-	[GEA|W|Gene expression analysis],[AIBSCS|W|Automated inference based on similarity to consensus sequences],[CV(GEA)|S|cross validation(GEA)]	Strong	TFBS	ECK120034076	76
CTFBS474	954492	954506	ArcA	b4401	+	[GEA|W|Gene expression analysis],[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.],[CV(GEA)|S|cross validation(GEA)]	Strong	TFBS	ECK120013305	14
CTFBS475	954505	954520	NarL	b1221	-	[GEA|W|Gene expression analysis],[CV(GEA)|C|cross validation(GEA)],[BPP|S|Binding of purified proteins],[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.],[CV(GEA)|S|cross validation(GEA)]	Confirmed	TFBS	ECK120016064	149
CTFBS476	954522	954537	NarL	b1221	-	[GEA|W|Gene expression analysis],[CV(GEA)|C|cross validation(GEA)],[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.],[BPP|S|Binding of purified proteins],[CV(GEA)|S|cross validation(GEA)]	Confirmed	TFBS	ECK120013316	149
CTFBS477	954523	954544	CRP	b3357	+	[BCE|W|Binding of cellular extracts],[GEA|W|Gene expression analysis],[SM|S|Site mutation],[CV(GEA/SM)|C|cross validation(GEA/SM)],[CV(GEA)|C|cross validation(GEA)],[AIBSCS|W|Automated inference based on similarity to consensus sequences],[CV(SM)|C|cross validation(SM)],[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.],[CV(GEA)|S|cross validation(GEA)]	Confirmed	TFBS	ECK120016149	35
CTFBS478	954527	954540	FNR	b1334	+	[BCE|W|Binding of cellular extracts],[GEA|W|Gene expression analysis],[SM|S|Site mutation],[CV(GEA/SM)|C|cross validation(GEA/SM)],[CV(GEA)|C|cross validation(GEA)],[CV(SM)|C|cross validation(SM)],[APIORCISFBSCS|W|A person inferred or reviewed a computer inference of sequence function based on similarity to a consensus sequence.],[CV(GEA)|S|cross validation(GEA)]	Confirmed	TFBS	ECK120013308	79
