promoter_id	start	stop	strand	type
CPROM6266	1227685	1227685	+	Promoter
CPROM6267	1227780	1227780	+	Promoter
CPROM6268	1227798	1227798	+	Promoter
CPROM6269	1228797	1228797	+	Promoter
CPROM6270	1228804	1228809	+	Promoter
CPROM6271	1229064	1229064	+	Promoter
CPROM6272	1230093	1230096	-	Promoter
CPROM6273	1230466	1230466	-	Promoter
CPROM6274	1230602	1230604	+	Promoter
CPROM6275	1230737	1230738	+	Promoter
CPROM6276	1230935	1230935	-	Promoter
CPROM6277	1231717	1231717	+	Promoter
CPROM6278	1232332	1232332	+	Promoter
CPROM6279	1232574	1232574	+	Promoter
CPROM6280	1232703	1232703	-	Promoter
CPROM6281	1232783	1232783	-	Promoter
CPROM6282	1232933	1232933	+	Promoter
CPROM6283	1233056	1233056	-	Promoter
CPROM6284	1233219	1233219	+	Promoter
CPROM6285	1233528	1233529	-	Promoter
CPROM6286	1234187	1234187	+	Promoter
CPROM6287	1234758	1234758	+	Promoter
CPROM6288	1234765	1234772	-	Promoter
CPROM6289	1234904	1234905	+	Promoter
CPROM6290	1234912	1234916	+	Promoter
CPROM6291	1235265	1235265	+	Promoter
CPROM6292	1235854	1235856	-	Promoter
CPROM6293	1235922	1235922	-	Promoter
CPROM6294	1235981	1235981	-	Promoter
CPROM6295	1236008	1236008	-	Promoter
CPROM6296	1236798	1236798	-	Promoter
CPROM6297	1236840	1236840	-	Promoter
CPROM6298	1237036	1237036	-	Promoter
CPROM6299	1237102	1237102	+	Promoter
CPROM6300	1237146	1237146	+	Promoter
CPROM6301	1237229	1237229	-	Promoter
CPROM6302	1237234	1237234	+	Promoter
CPROM6303	1237284	1237286	-	Promoter
CPROM6304	1237507	1237509	+	Promoter
CPROM6305	1237524	1237525	+	Promoter
CPROM6306	1237537	1237538	+	Promoter
CPROM6307	1237547	1237547	+	Promoter
CPROM6308	1237558	1237558	+	Promoter
CPROM6309	1237570	1237570	-	Promoter
CPROM6310	1237570	1237570	+	Promoter
CPROM6311	1240189	1240189	+	Promoter
CPROM6312	1241131	1241131	-	Promoter
CPROM6313	1241367	1241367	-	Promoter
CPROM6314	1241417	1241417	+	Promoter
CPROM6315	1242021	1242021	+	Promoter
CPROM6316	1242101	1242103	-	Promoter
CPROM6317	1242109	1242111	-	Promoter
CPROM6318	1242369	1242369	+	Promoter
CPROM6319	1242427	1242427	+	Promoter
CPROM6320	1242515	1242515	+	Promoter
CPROM6321	1242966	1242966	-	Promoter
CPROM6322	1243100	1243100	-	Promoter
CPROM6323	1243107	1243114	-	Promoter
CPROM6324	1243127	1243130	+	Promoter
CPROM6325	1243160	1243161	-	Promoter
CPROM6326	1243176	1243176	+	Promoter
CPROM6327	1243371	1243371	+	Promoter
CPROM6328	1244180	1244180	+	Promoter
CPROM6329	1244555	1244555	-	Promoter
CPROM6330	1244678	1244679	+	Promoter
CPROM6331	1244727	1244727	-	Promoter
CPROM6332	1244775	1244775	+	Promoter
CPROM6333	1244834	1244834	-	Promoter
CPROM6334	1244952	1244952	+	Promoter
CPROM6335	1245071	1245074	-	Promoter
CPROM6336	1245747	1245747	-	Promoter
CPROM6337	1246499	1246499	-	Promoter
CPROM6338	1246653	1246653	-	Promoter
CPROM6339	1246725	1246725	+	Promoter
CPROM6340	1246898	1246898	-	Promoter
CPROM6341	1247422	1247425	-	Promoter
CPROM6342	1247947	1247947	+	Promoter
CPROM6343	1247998	1247998	-	Promoter
CPROM6344	1248106	1248106	+	Promoter
CPROM6345	1248328	1248328	+	Promoter
CPROM6346	1248585	1248585	+	Promoter
CPROM6347	1249121	1249121	-	Promoter
CPROM6348	1249128	1249128	-	Promoter
CPROM6349	1249497	1249497	-	Promoter
CPROM6350	1249736	1249736	-	Promoter
CPROM6351	1249868	1249868	-	Promoter
CPROM6352	1249893	1249893	-	Promoter
CPROM6353	1249898	1249898	-	Promoter
CPROM6354	1250032	1250032	-	Promoter
CPROM6355	1250044	1250044	-	Promoter
CPROM6356	1250148	1250148	-	Promoter
CPROM6357	1250415	1250415	-	Promoter
CPROM6358	1250466	1250466	-	Promoter
CPROM6359	1250649	1250649	-	Promoter
CPROM6360	1250830	1250830	-	Promoter
CPROM6361	1250850	1250850	+	Promoter
CPROM6362	1250867	1250867	+	Promoter
CPROM6363	1250907	1250907	-	Promoter
CPROM6364	1250988	1250989	+	Promoter
CPROM6365	1251021	1251025	+	Promoter
CPROM6366	1251155	1251156	-	Promoter
CPROM6367	1251703	1251703	+	Promoter
CPROM6368	1251947	1251947	+	Promoter
CPROM6369	1252373	1252373	-	Promoter
CPROM6370	1252862	1252862	+	Promoter
CPROM6371	1252913	1252913	+	Promoter
CPROM6372	1252958	1252958	-	Promoter
CPROM6373	1253040	1253040	-	Promoter
CPROM6374	1253147	1253147	+	Promoter
CPROM6375	1253192	1253192	+	Promoter
CPROM6376	1253219	1253222	-	Promoter
CPROM6377	1253359	1253359	+	Promoter
CPROM6378	1253406	1253406	+	Promoter
CPROM6379	1253598	1253598	+	Promoter
CPROM6380	1253683	1253683	+	Promoter
CPROM6381	1253865	1253865	-	Promoter
CPROM6382	1254311	1254312	-	Promoter
CPROM6383	1254357	1254357	-	Promoter
CPROM6384	1254487	1254487	+	Promoter
CPROM6385	1254634	1254634	+	Promoter
CPROM6386	1254988	1254988	+	Promoter
CPROM6387	1255172	1255172	-	Promoter
CPROM6388	1255794	1255794	+	Promoter
CPROM6389	1255957	1255957	-	Promoter
CPROM6390	1256322	1256322	-	Promoter
CPROM6391	1256425	1256425	-	Promoter
CPROM6392	1256569	1256569	+	Promoter
CPROM6393	1256585	1256585	+	Promoter
CPROM6394	1256678	1256678	+	Promoter
CPROM6395	1256719	1256719	+	Promoter
CPROM6396	1256728	1256728	-	Promoter
CPROM6397	1257213	1257213	+	Promoter
CPROM6398	1257273	1257273	-	Promoter
CPROM6399	1257284	1257284	-	Promoter
CPROM6400	1257871	1257871	-	Promoter
CPROM6401	1257881	1257882	-	Promoter
CPROM6402	1258181	1258181	+	Promoter
CPROM6403	1258360	1258360	-	Promoter
CPROM6404	1258441	1258441	-	Promoter
CPROM6405	1258542	1258542	-	Promoter
CPROM6406	1258548	1258548	-	Promoter
CPROM6407	1258604	1258604	-	Promoter
CPROM6408	1258734	1258741	+	Promoter
CPROM6409	1258776	1258776	+	Promoter
CPROM6410	1258887	1258887	-	Promoter
CPROM6411	1258938	1258938	+	Promoter
CPROM6412	1259525	1259526	-	Promoter
CPROM6413	1259571	1259571	-	Promoter
CPROM6414	1259579	1259579	-	Promoter
CPROM6415	1260518	1260518	-	Promoter
CPROM6416	1260721	1260721	-	Promoter
CPROM6417	1260982	1260982	-	Promoter
CPROM6418	1261049	1261049	-	Promoter
CPROM6419	1261162	1261162	-	Promoter
CPROM6420	1261173	1261173	-	Promoter
CPROM6421	1261200	1261200	-	Promoter
CPROM6422	1261821	1261821	-	Promoter
CPROM6423	1261953	1261953	-	Promoter
CPROM6424	1261975	1261975	-	Promoter
CPROM6425	1261985	1261985	-	Promoter
CPROM6426	1261992	1261992	-	Promoter
CPROM6427	1261997	1261997	-	Promoter
CPROM6428	1262176	1262177	-	Promoter
CPROM6429	1262223	1262223	-	Promoter
CPROM6430	1262238	1262238	-	Promoter
CPROM6431	1262258	1262258	-	Promoter
CPROM6432	1262319	1262319	+	Promoter
CPROM6433	1262335	1262335	+	Promoter
CPROM6434	1262410	1262410	+	Promoter
CPROM6435	1262697	1262697	+	Promoter
CPROM6436	1262839	1262839	-	Promoter
CPROM6437	1262972	1262972	-	Promoter
CPROM6438	1263476	1263476	-	Promoter
CPROM6439	1263497	1263497	-	Promoter
CPROM6440	1263535	1263537	-	Promoter
CPROM6441	1263583	1263583	+	Promoter
CPROM6442	1263674	1263676	+	Promoter
CPROM6443	1263873	1263873	-	Promoter
CPROM6444	1264833	1264833	-	Promoter
CPROM6445	1264894	1264894	+	Promoter
CPROM6446	1264899	1264899	+	Promoter
CPROM6447	1265281	1265281	+	Promoter
CPROM6448	1265487	1265487	+	Promoter
CPROM6449	1265973	1265973	+	Promoter
CPROM6450	1266504	1266504	-	Promoter
CPROM6451	1266899	1266899	+	Promoter
CPROM6452	1266951	1266951	+	Promoter
CPROM6453	1267164	1267164	-	Promoter
CPROM6454	1267181	1267183	+	Promoter
CPROM6455	1267190	1267190	+	Promoter
CPROM6456	1267626	1267626	+	Promoter
CPROM6457	1267854	1267856	+	Promoter
CPROM6458	1267954	1267954	+	Promoter
CPROM6459	1268041	1268041	+	Promoter
CPROM6460	1268131	1268131	-	Promoter
CPROM6461	1268607	1268607	-	Promoter
CPROM6462	1268624	1268624	+	Promoter
CPROM6463	1268687	1268687	+	Promoter
CPROM6464	1268950	1268950	+	Promoter
CPROM6465	1269243	1269243	-	Promoter
CPROM6466	1269286	1269286	-	Promoter
CPROM6467	1269323	1269323	+	Promoter
CPROM6468	1269458	1269458	-	Promoter
CPROM6469	1269501	1269501	-	Promoter
CPROM6470	1269557	1269557	+	Promoter
CPROM6471	1269821	1269821	-	Promoter
CPROM6472	1269858	1269858	+	Promoter
CPROM6473	1269993	1269993	-	Promoter
CPROM6474	1270036	1270036	-	Promoter
CPROM6475	1270313	1270313	-	Promoter
CPROM6476	1270356	1270356	-	Promoter
CPROM6477	1270393	1270393	+	Promoter
CPROM6478	1270527	1270527	-	Promoter
CPROM6479	1270570	1270570	-	Promoter
CPROM6480	1270687	1270687	+	Promoter
CPROM6481	1270717	1270717	+	Promoter
CPROM6482	1271491	1271491	+	Promoter
CPROM6483	1271523	1271523	-	Promoter
CPROM6484	1271526	1271526	+	Promoter
CPROM6485	1271606	1271606	-	Promoter
CPROM6486	1271709	1271709	+	Promoter
CPROM6487	1271895	1271896	-	Promoter
CPROM6488	1271928	1271928	-	Promoter
CPROM6489	1271993	1271996	+	Promoter
CPROM6490	1272007	1272007	+	Promoter
CPROM6491	1272028	1272028	+	Promoter
CPROM6492	1272095	1272095	+	Promoter
CPROM6493	1272112	1272114	+	Promoter
CPROM6494	1272137	1272137	+	Promoter
CPROM6495	1272221	1272221	-	Promoter
CPROM6496	1272231	1272231	+	Promoter
CPROM6497	1272237	1272237	+	Promoter
CPROM6498	1272372	1272372	+	Promoter
CPROM6499	1272424	1272425	+	Promoter
CPROM6500	1272436	1272436	+	Promoter
CPROM6501	1272959	1272959	-	Promoter
CPROM6502	1272977	1272977	+	Promoter
CPROM6503	1273109	1273109	+	Promoter
CPROM6504	1273259	1273259	+	Promoter
CPROM6505	1273324	1273324	-	Promoter
CPROM6506	1273609	1273609	+	Promoter
CPROM6507	1273626	1273635	-	Promoter
CPROM6508	1273676	1273676	-	Promoter
CPROM6509	1273747	1273749	+	Promoter
CPROM6510	1273759	1273759	+	Promoter
CPROM6511	1273866	1273866	+	Promoter
CPROM6512	1273886	1273886	-	Promoter
CPROM6513	1273949	1273949	+	Promoter
CPROM6514	1274132	1274132	+	Promoter
CPROM6515	1274297	1274297	-	Promoter
CPROM6516	1274604	1274604	-	Promoter
CPROM6517	1275357	1275357	-	Promoter
CPROM6518	1275657	1275657	+	Promoter
CPROM6519	1275759	1275759	+	Promoter
CPROM6520	1275767	1275767	+	Promoter
CPROM6521	1275951	1275951	-	Promoter
CPROM6522	1276247	1276247	+	Promoter
CPROM6523	1276430	1276432	-	Promoter
CPROM6524	1276824	1276824	+	Promoter
CPROM6525	1277097	1277097	-	Promoter
CPROM6526	1277634	1277634	-	Promoter
CPROM6527	1277685	1277685	-	Promoter
CPROM6528	1277704	1277704	-	Promoter
CPROM6529	1277777	1277777	-	Promoter
CPROM6530	1277820	1277820	-	Promoter
CPROM6531	1277821	1277821	+	Promoter
CPROM6532	1277863	1277863	-	Promoter
CPROM6533	1277931	1277932	+	Promoter
CPROM6534	1278014	1278014	-	Promoter
CPROM6535	1278151	1278151	-	Promoter
CPROM6536	1279291	1279291	+	Promoter
CPROM6537	1279455	1279455	-	Promoter
CPROM6538	1279464	1279464	-	Promoter
CPROM6539	1279601	1279603	+	Promoter
CPROM6540	1279758	1279758	+	Promoter
CPROM6541	1279806	1279807	+	Promoter
CPROM6542	1280520	1280520	+	Promoter
CPROM6543	1280972	1280972	+	Promoter
CPROM6544	1281164	1281164	+	Promoter
CPROM6545	1282157	1282157	+	Promoter
CPROM6546	1282987	1282987	-	Promoter
CPROM6547	1283075	1283075	-	Promoter
CPROM6548	1283612	1283612	+	Promoter
CPROM6549	1284474	1284474	+	Promoter
CPROM6550	1284606	1284606	+	Promoter
CPROM6551	1286269	1286269	+	Promoter
CPROM6552	1286524	1286525	-	Promoter
CPROM6553	1286550	1286550	+	Promoter
CPROM6554	1286627	1286627	-	Promoter
CPROM6555	1286726	1286730	-	Promoter
CPROM6556	1286904	1286908	-	Promoter
CPROM6557	1286996	1286996	-	Promoter
CPROM6558	1287014	1287014	-	Promoter
CPROM6559	1287082	1287086	-	Promoter
CPROM6560	1287174	1287174	-	Promoter
CPROM6561	1287186	1287186	-	Promoter
CPROM6562	1287264	1287264	-	Promoter
CPROM6563	1287277	1287277	-	Promoter
CPROM6564	1287288	1287288	-	Promoter
CPROM6565	1287326	1287326	-	Promoter
CPROM6566	1287378	1287378	-	Promoter
CPROM6567	1287383	1287383	-	Promoter
CPROM6568	1287558	1287558	-	Promoter
CPROM6569	1287665	1287666	-	Promoter
CPROM6570	1287709	1287709	-	Promoter
CPROM6571	1287779	1287779	-	Promoter
CPROM6572	1287830	1287830	-	Promoter
CPROM6573	1287850	1287850	+	Promoter
CPROM6574	1287998	1287998	+	Promoter
CPROM6575	1288063	1288063	-	Promoter
CPROM6576	1288077	1288077	-	Promoter
CPROM6577	1288533	1288535	+	Promoter
CPROM6578	1288583	1288583	-	Promoter
CPROM6579	1288652	1288652	-	Promoter
CPROM6580	1288690	1288690	-	Promoter
CPROM6581	1288751	1288754	-	Promoter
CPROM6582	1288809	1288809	-	Promoter
CPROM6583	1288899	1288900	+	Promoter
CPROM6584	1288960	1288960	-	Promoter
CPROM6585	1289010	1289010	+	Promoter
CPROM6586	1289093	1289096	+	Promoter
CPROM6587	1289105	1289107	+	Promoter
CPROM6588	1289122	1289122	-	Promoter
CPROM6589	1289150	1289150	-	Promoter
CPROM6590	1289175	1289178	-	Promoter
CPROM6591	1289642	1289642	-	Promoter
CPROM6592	1289838	1289839	+	Promoter
CPROM6593	1289989	1289989	+	Promoter
CPROM6594	1290079	1290079	+	Promoter
CPROM6595	1290138	1290138	-	Promoter
CPROM6596	1290165	1290165	-	Promoter
CPROM6597	1290176	1290177	+	Promoter
CPROM6598	1290183	1290183	+	Promoter
CPROM6599	1290220	1290220	+	Promoter
CPROM6600	1290638	1290638	+	Promoter
CPROM6601	1290800	1290800	-	Promoter
CPROM6602	1291032	1291032	-	Promoter
CPROM6603	1291260	1291260	+	Promoter
CPROM6604	1291320	1291321	+	Promoter
CPROM6605	1291343	1291343	+	Promoter
CPROM6606	1291403	1291405	+	Promoter
CPROM6607	1291414	1291414	+	Promoter
CPROM6608	1291421	1291421	+	Promoter
CPROM6609	1291580	1291580	+	Promoter
CPROM6610	1291585	1291585	+	Promoter
CPROM6611	1291726	1291726	+	Promoter
CPROM6612	1291759	1291759	-	Promoter
CPROM6613	1291777	1291777	+	Promoter
CPROM6614	1291824	1291824	+	Promoter
CPROM6615	1291848	1291848	-	Promoter
CPROM6616	1291882	1291882	+	Promoter
CPROM6617	1292214	1292214	-	Promoter
CPROM6618	1292237	1292237	+	Promoter
CPROM6619	1292293	1292293	-	Promoter
CPROM6620	1292411	1292411	-	Promoter
CPROM6621	1292422	1292422	-	Promoter
CPROM6622	1292735	1292735	-	Promoter
CPROM6623	1292796	1292796	-	Promoter
CPROM6624	1292806	1292806	-	Promoter
CPROM6625	1292820	1292820	-	Promoter
CPROM6626	1292827	1292827	-	Promoter
CPROM6627	1292931	1292931	-	Promoter
CPROM6628	1292937	1292942	-	Promoter
CPROM6629	1292941	1292941	+	Promoter
CPROM6630	1292958	1292971	-	Promoter
CPROM6631	1293263	1293263	-	Promoter
CPROM6632	1293492	1293493	+	Promoter
CPROM6633	1293549	1293549	+	Promoter
CPROM6634	1293562	1293562	-	Promoter
CPROM6635	1294069	1294069	+	Promoter
CPROM6636	1294292	1294292	-	Promoter
CPROM6637	1294318	1294318	+	Promoter
CPROM6638	1294357	1294357	+	Promoter
CPROM6639	1294448	1294448	-	Promoter
CPROM6640	1294487	1294487	+	Promoter
CPROM6641	1294686	1294686	-	Promoter
CPROM6642	1295347	1295347	-	Promoter
CPROM6643	1295543	1295543	-	Promoter
CPROM6644	1295679	1295679	-	Promoter
CPROM6645	1295731	1295731	-	Promoter
CPROM6646	1295859	1295859	-	Promoter
CPROM6647	1295919	1295919	-	Promoter
CPROM6648	1296310	1296310	-	Promoter
CPROM6649	1296316	1296316	-	Promoter
CPROM6650	1296554	1296554	-	Promoter
CPROM6651	1296583	1296589	-	Promoter
CPROM6652	1296611	1296611	-	Promoter
CPROM6653	1296616	1296616	-	Promoter
CPROM6654	1296672	1296674	-	Promoter
CPROM6655	1296756	1296756	-	Promoter
CPROM6656	1296775	1296775	-	Promoter
CPROM6657	1296797	1296797	-	Promoter
CPROM6658	1296870	1296870	-	Promoter
CPROM6659	1296892	1296896	-	Promoter
CPROM6660	1296907	1296907	+	Promoter
CPROM6661	1296996	1296996	-	Promoter
CPROM6662	1297024	1297024	-	Promoter
CPROM6663	1297170	1297170	-	Promoter
CPROM6664	1297212	1297212	-	Promoter
CPROM6665	1297288	1297288	-	Promoter
CPROM6666	1297379	1297379	-	Promoter
CPROM6667	1297462	1297466	-	Promoter
CPROM6668	1297601	1297601	-	Promoter
CPROM6669	1297609	1297609	-	Promoter
CPROM6670	1297628	1297628	-	Promoter
CPROM6671	1297669	1297669	-	Promoter
CPROM6672	1297682	1297682	-	Promoter
CPROM6673	1297691	1297691	-	Promoter
CPROM6674	1297717	1297717	-	Promoter
CPROM6675	1297729	1297729	+	Promoter
CPROM6676	1297750	1297750	-	Promoter
CPROM6677	1297803	1297806	-	Promoter
CPROM6678	1297812	1297812	-	Promoter
CPROM6679	1297821	1297821	-	Promoter
CPROM6680	1297840	1297840	-	Promoter
CPROM6681	1297873	1297877	-	Promoter
CPROM6682	1297909	1297909	+	Promoter
CPROM6683	1298092	1298092	-	Promoter
CPROM6684	1298104	1298104	-	Promoter
CPROM6685	1298113	1298113	-	Promoter
CPROM6686	1298121	1298121	-	Promoter
CPROM6687	1298138	1298138	-	Promoter
CPROM6688	1298144	1298145	-	Promoter
CPROM6689	1298151	1298151	-	Promoter
CPROM6690	1298153	1298153	+	Promoter
CPROM6691	1298169	1298171	-	Promoter
CPROM6692	1298217	1298217	-	Promoter
CPROM6693	1298255	1298255	-	Promoter
CPROM6694	1298263	1298263	+	Promoter
CPROM6695	1298286	1298286	+	Promoter
CPROM6696	1298309	1298309	-	Promoter
CPROM6697	1298394	1298395	-	Promoter
CPROM6698	1298410	1298415	-	Promoter
CPROM6699	1298434	1298434	-	Promoter
CPROM6700	1298439	1298439	+	Promoter
CPROM6701	1298471	1298471	-	Promoter
CPROM6702	1298792	1298792	-	Promoter
CPROM6703	1298854	1298854	-	Promoter
CPROM6704	1298861	1298861	+	Promoter
CPROM6705	1298873	1298873	+	Promoter
CPROM6706	1298882	1298882	-	Promoter
CPROM6707	1299287	1299287	-	Promoter
CPROM6708	1299436	1299436	-	Promoter
CPROM6709	1299450	1299450	-	Promoter
CPROM6710	1299457	1299457	-	Promoter
CPROM6711	1299471	1299472	+	Promoter
CPROM6712	1300670	1300670	+	Promoter
CPROM6713	1300726	1300726	+	Promoter
CPROM6714	1300914	1300915	+	Promoter
CPROM6715	1300978	1300978	+	Promoter
CPROM6716	1300991	1300991	+	Promoter
CPROM6717	1301011	1301011	+	Promoter
CPROM6718	1301043	1301047	+	Promoter
CPROM6719	1301061	1301063	+	Promoter
CPROM6720	1301072	1301075	+	Promoter
CPROM6721	1301087	1301087	+	Promoter
CPROM6722	1301130	1301130	+	Promoter
CPROM6723	1301145	1301148	-	Promoter
CPROM6724	1301156	1301156	+	Promoter
CPROM6725	1301161	1301161	+	Promoter
CPROM6726	1301325	1301325	+	Promoter
CPROM6727	1301421	1301421	+	Promoter
CPROM6728	1301440	1301440	+	Promoter
CPROM6729	1301445	1301452	+	Promoter
CPROM6730	1301462	1301462	+	Promoter
CPROM6731	1301471	1301479	+	Promoter
CPROM6732	1301484	1301484	+	Promoter
CPROM6733	1301505	1301505	+	Promoter
CPROM6734	1301513	1301513	+	Promoter
CPROM6735	1301585	1301585	+	Promoter
CPROM6736	1301592	1301596	+	Promoter
CPROM6737	1301629	1301632	+	Promoter
CPROM6738	1301651	1301651	+	Promoter
CPROM6739	1301927	1301927	+	Promoter
CPROM6740	1301955	1301955	+	Promoter
CPROM6741	1301979	1301979	+	Promoter
CPROM6742	1302037	1302037	+	Promoter
CPROM6743	1302066	1302066	+	Promoter
CPROM6744	1302088	1302088	+	Promoter
CPROM6745	1302156	1302156	-	Promoter
CPROM6746	1302221	1302221	+	Promoter
CPROM6747	1302237	1302237	+	Promoter
CPROM6748	1302457	1302457	+	Promoter
CPROM6749	1302570	1302570	-	Promoter
CPROM6750	1302783	1302783	-	Promoter
CPROM6751	1302806	1302806	+	Promoter
CPROM6752	1303066	1303066	-	Promoter
CPROM6753	1303137	1303137	-	Promoter
CPROM6754	1303429	1303429	+	Promoter
CPROM6755	1303488	1303488	-	Promoter
CPROM6756	1303498	1303498	+	Promoter
CPROM6757	1303510	1303510	+	Promoter
CPROM6758	1303663	1303663	+	Promoter
CPROM6759	1304145	1304149	+	Promoter
CPROM6760	1304195	1304195	+	Promoter
CPROM6761	1304234	1304234	+	Promoter
CPROM6762	1304239	1304239	+	Promoter
CPROM6763	1304277	1304277	+	Promoter
CPROM6764	1304644	1304646	+	Promoter
CPROM6765	1304881	1304881	+	Promoter
CPROM6766	1304924	1304924	+	Promoter
CPROM6767	1304930	1304930	+	Promoter
CPROM6768	1304951	1304951	+	Promoter
CPROM6769	1305474	1305474	+	Promoter
CPROM6770	1305537	1305537	-	Promoter
CPROM6771	1305684	1305684	+	Promoter
CPROM6772	1305833	1305833	+	Promoter
CPROM6773	1306002	1306002	+	Promoter
CPROM6774	1306458	1306458	+	Promoter
CPROM6775	1306856	1306856	+	Promoter
CPROM6776	1307026	1307026	-	Promoter
CPROM6777	1307175	1307177	-	Promoter
CPROM6778	1307286	1307286	-	Promoter
CPROM6779	1307454	1307454	-	Promoter
CPROM6780	1307631	1307631	-	Promoter
CPROM6781	1307764	1307764	+	Promoter
CPROM6782	1307894	1307894	-	Promoter
CPROM6783	1307905	1307905	-	Promoter
CPROM6784	1307924	1307924	-	Promoter
CPROM6785	1308007	1308007	-	Promoter
CPROM6786	1308052	1308052	+	Promoter
CPROM6787	1308382	1308382	+	Promoter
CPROM6788	1308517	1308517	+	Promoter
CPROM6789	1308634	1308634	-	Promoter
CPROM6790	1308672	1308673	-	Promoter
CPROM6791	1308761	1308766	+	Promoter
CPROM6792	1308915	1308915	-	Promoter
CPROM6793	1308952	1308952	-	Promoter
CPROM6794	1308962	1308962	+	Promoter
CPROM6795	1309103	1309103	-	Promoter
CPROM6796	1309997	1309997	+	Promoter
CPROM6797	1310055	1310055	-	Promoter
CPROM6798	1310349	1310349	-	Promoter
CPROM6799	1310362	1310362	+	Promoter
CPROM6800	1310436	1310436	-	Promoter
CPROM6801	1310475	1310475	+	Promoter
CPROM6802	1310769	1310769	-	Promoter
CPROM6803	1310839	1310839	-	Promoter
CPROM6804	1310847	1310847	-	Promoter
CPROM6805	1310892	1310896	-	Promoter
CPROM6806	1310907	1310909	+	Promoter
CPROM6807	1310961	1310961	-	Promoter
CPROM6808	1310989	1310989	+	Promoter
CPROM6809	1311054	1311057	+	Promoter
CPROM6810	1311077	1311077	+	Promoter
CPROM6811	1311088	1311088	+	Promoter
CPROM6812	1311180	1311180	-	Promoter
CPROM6813	1311458	1311458	-	Promoter
CPROM6814	1311837	1311837	-	Promoter
CPROM6815	1311965	1311965	-	Promoter
CPROM6816	1312008	1312009	-	Promoter
CPROM6817	1312261	1312261	+	Promoter
CPROM6818	1312274	1312274	-	Promoter
CPROM6819	1312299	1312301	+	Promoter
CPROM6820	1312483	1312483	+	Promoter
CPROM6821	1312630	1312630	-	Promoter
CPROM6822	1312666	1312666	-	Promoter
CPROM6823	1312684	1312684	+	Promoter
CPROM6824	1312882	1312882	-	Promoter
CPROM6825	1313231	1313231	-	Promoter
CPROM6826	1313244	1313244	-	Promoter
CPROM6827	1313352	1313354	-	Promoter
CPROM6828	1313444	1313444	+	Promoter
CPROM6829	1313696	1313699	-	Promoter
CPROM6830	1313823	1313823	-	Promoter
CPROM6831	1313941	1313941	-	Promoter
CPROM6832	1313942	1313942	+	Promoter
CPROM6833	1313951	1313951	+	Promoter
CPROM6834	1313990	1313992	+	Promoter
CPROM6835	1314560	1314560	+	Promoter
CPROM6836	1314717	1314717	+	Promoter
CPROM6837	1314954	1314955	-	Promoter
CPROM6838	1315130	1315130	+	Promoter
CPROM6839	1315397	1315397	+	Promoter
CPROM6840	1315428	1315428	-	Promoter
CPROM6841	1316092	1316092	-	Promoter
CPROM6842	1316275	1316278	+	Promoter
CPROM6843	1316497	1316497	-	Promoter
CPROM6844	1317479	1317479	+	Promoter
CPROM6845	1317876	1317878	-	Promoter
CPROM6846	1318430	1318430	-	Promoter
CPROM6847	1318512	1318516	-	Promoter
