tu_id	start	stop	strand	source	tu_name	operon_name	init_type	term_type	reported_bnumbers	valid_bnumbers	flag_genes	classic	HT	orphan	type	alt_id
CTU1626	887976	889993	-	PB_M9_longestRead	ybjL_rybB	ybjL,rybB	HT TSS	long	b0847,b4417	b4417,b0847	1	0	1	0	TU	PB_M9_longestRead_177,PB_Rich_longestRead_155
CTU1627	887977	888057	-	RegulonDB	rybB	ybjL,rybB	TSS	gene	b4417	b4417	0	1	0	0	TU	ECK120026776_ECK120030786_NA
CTU1628	887978	889945	-	PB_M9_longestRead	ybjL	ybjL,rybB	HT TSS	long	b0847,b4417	b0847	1	0	1	0	TU	PB_M9_longestRead_176
CTU1629	888134	889819	-	RegulonDB	ybjL	ybjL,rybB	gene	gene	b0847	b0847	0	1	0	0	TU	ECK120026777_NA_NA
CTU1630	890089	890466	+	RegulonDB	ybjM	ybjM	gene	gene	b0848	b0848	0	1	0	0	TU	ECK120021098_NA_NA
CTU1631	890496	890776	-	RegulonDB	grxA	grxA	TSS	gene	b0849	b0849	0	1	0	0	TU	ECK120009817_ECK120010760_NA
CTU1632	890891	893480	+	PB_M9_longestRead	ybjC_nfsA_rimK_ybjN	ybjC,nfsA,rimK,ybjN,potF,potG,potH,potI	HT TSS	long,HT TTS	b0850,b0851,b0852,b0853	b0850,b0851,b0852,b0853	0	0	1	0	TU	PB_M9_longestRead_1314,PB_Rich_definedEnd_272
CTU1633	890891	893563	+	PB_Rich_longestRead	ybjC_nfsA_rimK_ybjN	ybjC,nfsA,rimK,ybjN,potF,potG,potH,potI	HT TSS	long	b0850,b0851,b0852,b0853	b0850,b0851,b0852,b0853	0	0	1	0	TU	PB_Rich_longestRead_1137
CTU1634	890892	893433	+	RegulonDB	ybjC_nfsA_rimK_ybjN	ybjC,nfsA,rimK,ybjN,potF,potG,potH,potI	TSS	gene	b0850,b0851,b0852,b0853	b0850,b0851,b0852,b0853	0	1	0	0	TU	ECK120008967_ECK120009922_NA
CTU1635	891876	893433	+	RegulonDB	rimK_ybjN	ybjC,nfsA,rimK,ybjN,potF,potG,potH,potI	TSS	gene	b0852,b0853	b0852,b0853	0	1	0	0	TU	ECK120008968_ECK120009923_NA
CTU1636	892925	894944	+	PB_M9_longestRead	ybjN_potF	ybjC,nfsA,rimK,ybjN,potF,potG,potH,potI	HT TSS	long	b0853,b0854	b0853,b0854	0	0	1	0	TU	PB_M9_longestRead_1315
CTU1637	892957	893433	+	RegulonDB	ybjN	ybjC,nfsA,rimK,ybjN,potF,potG,potH,potI	gene	gene	b0853	b0853	0	1	0	0	TU	ECK120033753_ECK120033676_NA
CTU1638	893634	897929	+	RegulonDB	potF_potG_potH_potI	ybjC,nfsA,rimK,ybjN,potF,potG,potH,potI	TSS	gene	b0854,b0855,b0856,b0857	b0854,b0855,b0856,b0857	0	1	0	0	TU	ECK120033243_ECK120033260_NA
CTU1639	893640	897331	+	PB_M9_longestRead	potF_potG_potH	ybjC,nfsA,rimK,ybjN,potF,potG,potH,potI	HT TSS	long	b0854,b0855,b0856,b0857	b0854,b0855,b0856	1	0	1	0	TU	PB_M9_longestRead_1316
CTU1640	893654	896964	+	PB_M9_longestRead	potF_potG	ybjC,nfsA,rimK,ybjN,potF,potG,potH,potI	HT TSS	long	b0854,b0855,b0856	b0854,b0855	1	0	1	0	TU	PB_M9_longestRead_1317
CTU1641	893736	897929	+	RegulonDB	potF_potG_potH_potI	ybjC,nfsA,rimK,ybjN,potF,potG,potH,potI	TSS	gene	b0854,b0855,b0856,b0857	b0854,b0855,b0856,b0857	0	1	0	0	TU	ECK120009510_ECK120009957_NA
CTU1642	897989	899645	+	RegulonDB	ybjO_rlmC	ybjO,rlmC	gene	gene	b0858,b0859	b0858,b0859	0	1	0	0	TU	ECK120026778_NA_NA
CTU1643	899300	900626	-	PB_M9_longestRead	artJ	artJ	HT TSS	long	b0860	b0860	0	0	1	0	TU	PB_M9_longestRead_178
CTU1644	899643	900626	-	PB_M9_definedEnd	artJ	artJ	HT TSS	HT TTS	b0860	b0860	0	0	1	0	TU	PB_M9_definedEnd_41
CTU1645	899648	900626	-	RegulonDB	artJ	artJ	TSS	TTS	b0860	b0860	0	1	0	0	TU	ECK120015356_ECK120015422_ECK120015462
CTU1646	900687	903769	-	PB_M9_longestRead	artP_artI_artQ_artM	artP,artI,artQ,artM	HT TSS	long	b0864,b0863,b0862,b0861	b0861,b0862,b0863,b0864	1	0	1	0	TU	PB_M9_longestRead_179
CTU1647	900688	903769	-	PB_Rich_longestRead	artP_artI_artQ_artM	artP,artI,artQ,artM	HT TSS	long	b0864,b0863,b0862,b0861	b0861,b0862,b0863,b0864	1	0	1	0	TU	PB_Rich_longestRead_156
CTU1648	900695	903769	-	RegulonDB	artP_artI_artQ_artM	artP,artI,artQ,artM	TSS	TTS	b0864,b0863,b0862,b0861	b0861,b0862,b0863,b0864	1	1	0	0	TU	ECK120009430_ECK120015421_ECK120015461
CTU1649	900695	903815	-	RegulonDB	artP_artI_artQ_artM	artP,artI,artQ,artM	TSS	TTS	b0864,b0863,b0862,b0861	b0861,b0862,b0863,b0864	1	1	0	0	TU	ECK120034536_ECK120034543_ECK120015461
CTU1650	900695	903836	-	RegulonDB	artP_artI_artQ_artM	artP,artI,artQ,artM	TSS	TTS	b0864,b0863,b0862,b0861	b0861,b0862,b0863,b0864	1	1	0	0	TU	ECK120034537_ECK120034544_ECK120015461
CTU1651	900695	903843	-	RegulonDB	artP_artI_artQ_artM	artP,artI,artQ,artM	TSS	TTS	b0864,b0863,b0862,b0861	b0861,b0862,b0863,b0864	1	1	0	0	TU	ECK120034538_ECK120034545_ECK120015461
CTU1652	900757	903843	-	PB_Rich_longestRead	artP_artI_artQ_artM	artP,artI,artQ,artM	HT TSS	long	b0864,b0863,b0862,b0861	b0861,b0862,b0863,b0864	1	0	1	0	TU	PB_Rich_longestRead_157
CTU1653	903952	904523	-	RegulonDB	ybjP	ybjP	TSS	gene	b0865	b0865	0	1	0	0	TU	ECK120015510_ECK120015425_NA
CTU1654	904517	905743	+	RegulonDB	ybjQ_amiD	ybjQ,amiD	TSS	gene	b0866,b0867	b0866,b0867	0	1	0	0	TU	ECK120026779_ECK120034184_NA
CTU1655	904523	906689	+	PB_Rich_longestRead	ybjQ_amiD	ybjQ,amiD	HT TSS	long	b0866,b0867	b0866,b0867	0	0	1	0	TU	PB_Rich_longestRead_1138
CTU1656	904523	907151	+	PB_M9_longestRead	ybjQ_amiD	ybjQ,amiD	HT TSS	long	b0866,b0867	b0866,b0867	0	0	1	0	TU	PB_M9_longestRead_1318
CTU1657	904530	905923	+	PB_M9_longestRead	ybjQ_amiD	ybjQ,amiD	HT TSS	long	b0866,b0867	b0866,b0867	0	0	1	0	TU	PB_M9_longestRead_1319
CTU1658	904558	906642	+	PB_Rich_longestRead	ybjQ_amiD	ybjQ,amiD	HT TSS	long	b0866,b0867	b0866,b0867	0	0	1	0	TU	PB_Rich_longestRead_1139
CTU1659	904558	906791	+	PB_M9_longestRead	ybjQ_amiD	ybjQ,amiD	HT TSS	long	b0866,b0867	b0866,b0867	0	0	1	0	TU	PB_M9_longestRead_1320
CTU1660	905335	906781	-	PB_Rich_longestRead	ybjS	ybjS,ltaE,ybjT,poxB,hcp,hcr	HT TSS	long	b0868	b0868	0	0	1	0	TU	PB_Rich_longestRead_158
CTU1661	905485	909320	-	PB_Rich_longestRead	ltaE_ybjT_ybjS	ybjS,ltaE,ybjT,poxB,hcp,hcr	HT TSS	long	b0870,b0869,b0868	b0868,b0869,b0870	1	0	1	0	TU	PB_Rich_longestRead_159
CTU1662	905605	909320	-	PB_M9_longestRead	ltaE_ybjT_ybjS	ybjS,ltaE,ybjT,poxB,hcp,hcr	HT TSS	long	b0870,b0869,b0868	b0868,b0869,b0870	1	0	1	0	TU	PB_M9_longestRead_181
CTU1663	905653	906781	-	PB_M9_longestRead	ybjS	ybjS,ltaE,ybjT,poxB,hcp,hcr	HT TSS	long	b0868	b0868	0	0	1	0	TU	PB_M9_longestRead_180
CTU1664	905740	906753	-	RegulonDB	ybjS	ybjS,ltaE,ybjT,poxB,hcp,hcr	gene	gene	b0868	b0868	0	1	0	0	TU	ECK120026780_NA_NA
CTU1665	906852	909320	-	RegulonDB	ltaE_ybjT	ybjS,ltaE,ybjT,poxB,hcp,hcr	TSS	gene	b0870,b0869	b0869,b0870	1	1	0	0	TU	ECK120034127_ECK120034185_NA
CTU1666	906852	911049	-	RegulonDB	poxB_ltaE_ybjT	ybjS,ltaE,ybjT,poxB,hcp,hcr	gene	gene	b0871,b0870,b0869	b0869,b0870,b0871	1	1	0	0	TU	ECK120026781_NA_NA
CTU1667	908692	911076	-	PB_M9_longestRead	poxB	ybjS,ltaE,ybjT,poxB,hcp,hcr	HT TSS	long	b0871,b0870	b0871	1	0	1	0	TU	PB_M9_longestRead_182
CTU1668	909331	911076	-	RegulonDB	poxB	ybjS,ltaE,ybjT,poxB,hcp,hcr	TSS	gene	b0871	b0871	0	1	0	0	TU	ECK120011153_ECK120010737_NA
CTU1669	909331	913845	-	RegulonDB	hcp_hcr_poxB	ybjS,ltaE,ybjT,poxB,hcp,hcr	TSS	gene	b0873,b0872,b0871	b0871,b0872,b0873	1	1	0	0	TU	ECK125257173_ECK120010106_NA
CTU1670	911049	912407	-	PB_Rich_longestRead	hcr	ybjS,ltaE,ybjT,poxB,hcp,hcr	HT TSS	long	b0873,b0872	b0872	1	0	1	0	TU	PB_Rich_longestRead_160
CTU1671	911182	913845	-	RegulonDB	hcp_hcr	ybjS,ltaE,ybjT,poxB,hcp,hcr	TSS	gene	b0873,b0872	b0872,b0873	1	1	0	0	TU	ECK120009181_ECK120010106_NA
CTU1672	911182	914129	-	RegulonDB	hcp_hcr	ybjS,ltaE,ybjT,poxB,hcp,hcr	TSS	gene	b0873,b0872	b0872,b0873	1	1	0	0	TU	ECK120033238_ECK120033255_NA
CTU1673	913958	914895	-	RegulonDB	lysO	lysO	TSS	gene	b0874	b0874	0	1	0	0	TU	ECK120026782_ECK125203418_NA
CTU1674	915352	916047	-	RegulonDB	aqpZ	aqpZ	gene	gene	b0875	b0875	0	1	0	0	TU	ECK120008920_NA_NA
CTU1675	916300	918622	+	PB_Rich_longestRead	ybjD	ybjD	HT TSS	long	b0876	b0876	0	0	1	0	TU	PB_Rich_longestRead_1140
CTU1676	916439	918430	+	PB_M9_longestRead	ybjD	ybjD	HT TSS	long	b0876	b0876	0	0	1	0	TU	PB_M9_longestRead_1321
CTU1677	916473	918131	+	RegulonDB	ybjD	ybjD	gene	gene	b0876	b0876	0	1	0	0	TU	ECK120021096_NA_NA
CTU1678	918128	919103	-	RegulonDB	NA	NA	TSS	gene	b0877	NA	NA	1	0	0	TU	ECK120020459_ECK120034186_NA
CTU1679	918128	919120	-	orphan	ybjX	ybjX	gene	gene	b0877	b0877	0	0	0	1	TU	orphan_34
CTU1680	919235	922293	+	RegulonDB	macA_macB	macA,macB	gene	gene	b0878,b0879	b0878,b0879	0	1	0	0	TU	ECK120030128_NA_NA
CTU1681	920347	922293	+	RegulonDB	macB	macA,macB	gene	gene	b0879	b0879	0	1	0	0	TU	ECK120016401_NA_NA,ECK120016402_NA_NA
CTU1682	921262	922676	-	PB_M9_longestRead	cspD	cspD	HT TSS	long	b0880	b0880	0	0	1	0	TU	PB_M9_longestRead_183
CTU1683	922298	922676	-	PB_Rich_longestRead	cspD	cspD	HT TSS	long	b0880	b0880	0	0	1	0	TU	PB_Rich_longestRead_161
CTU1684	922301	922676	-	PB_M9_definedEnd	cspD	cspD	HT TSS	HT TTS	b0880	b0880	0	0	1	0	TU	PB_M9_definedEnd_42
CTU1685	922359	925599	+	PB_Rich_definedEnd	clpS_clpA	clpS,clpA	HT TSS	HT TTS	b0881,b0882	b0881,b0882	0	0	1	0	TU	PB_Rich_definedEnd_273
CTU1686	922359	925600	+	PB_M9_definedEnd	clpS_clpA	clpS,clpA	HT TSS	HT TTS,long	b0881,b0882	b0881,b0882	0	0	1	0	TU	PB_M9_definedEnd_254,PB_Rich_longestRead_1141
CTU1687	922359	925961	+	PB_M9_longestRead	clpS_clpA	clpS,clpA	HT TSS	long	b0881,b0882	b0881,b0882	0	0	1	0	TU	PB_M9_longestRead_1322
CTU1688	922366	922676	-	RegulonDB	cspD	cspD	TSS	gene	b0880	b0880	0	1	0	0	TU	ECK120009128_ECK120010540_NA
CTU1689	922632	925599	+	PB_M9_longestRead	clpS_clpA	clpS,clpA	HT TSS	long	b0881,b0882	b0881,b0882	0	0	1	0	TU	PB_M9_longestRead_1323
CTU1690	922665	925600	+	PB_M9_longestRead	clpS_clpA	clpS,clpA	HT TSS	long	b0881,b0882	b0881,b0882	0	0	1	0	TU	PB_M9_longestRead_1324
CTU1691	922740	922814	+	orphan	yljB	yljB	gene	gene	b4770	b4770	0	0	0	1	TU	orphan_35
CTU1692	922751	923233	+	RegulonDB	clpS	clpS,clpA	TSS	gene	b0881	b0881	0	1	0	0	TU	ECK120030183_ECK125285337_NA
CTU1693	923077	925594	+	PB_Rich_longestRead	clpA	clpS,clpA	HT TSS	long	b0881,b0882	b0882	1	0	1	0	TU	PB_Rich_longestRead_1142
CTU1694	923077	925644	+	PB_M9_longestRead	clpA	clpS,clpA	HT TSS	long	b0881,b0882	b0882	1	0	1	0	TU	PB_M9_longestRead_1325
CTU1695	923080	925540	+	RegulonDB	clpA	clpS,clpA	TSS	gene	b0882	b0882	0	1	0	0	TU	ECK120009629_ECK120010537_NA
CTU1696	923092	925540	+	RegulonDB	clpA	clpS,clpA	TSS	gene	b0882	b0882	0	1	0	0	TU	ECK120009630_ECK120010538_NA
CTU1697	923210	925540	+	RegulonDB	clpA	clpS,clpA	TSS	gene	b0882	b0882	0	1	0	0	TU	ECK120009631_ECK120010539_NA
CTU1698	925843	926006	-	RegulonDB	serW	serW,infA	TSS	TTS	b0883	b0883	0	1	0	0	TU	ECK120009690_ECK120010605_ECK125257010
CTU1699	925843	926043	-	RegulonDB	serW	serW,infA	TSS	TTS	b0883	b0883	0	1	0	0	TU	ECK125257181_ECK125257031_ECK125257010
CTU1700	925884	926443	-	RegulonDB	infA_serW	serW,infA	gene	gene	b0884,b0883	b0883,b0884	1	1	0	0	TU	ECK125257172_NA_NA
CTU1701	926157	926478	-	PB_Rich_longestRead	infA	serW,infA	HT TSS	long	b0884	b0884	0	0	1	0	TU	PB_Rich_longestRead_162
CTU1702	926157	926479	-	PB_M9_longestRead	infA	serW,infA	HT TSS	long	b0884	b0884	0	0	1	0	TU	PB_M9_longestRead_184
CTU1703	926162	926479	-	RegulonDB	infA	serW,infA	TSS	TTS	b0884	b0884	0	1	0	0	TU	ECK120016553_ECK120016570_ECK120016586
CTU1704	926162	926685	-	RegulonDB	infA	serW,infA	TSS	TTS	b0884	b0884	0	1	0	0	TU	ECK120016554_ECK120016571_ECK120016586
CTU1705	926728	927432	-	RegulonDB	aat	aat	gene	gene	b0885	b0885	0	1	0	0	TU	ECK120026783_NA_NA
CTU1706	926773	930998	-	PB_M9_longestRead	cydD_cydC	cydD,cydC	HT TSS	long	b0887,b0886,b0885	b0886,b0887	1	0	1	0	TU	PB_M9_longestRead_185
CTU1707	926838	930998	-	PB_Rich_longestRead	cydD_cydC	cydD,cydC	HT TSS	long	b0887,b0886,b0885	b0886,b0887	1	0	1	0	TU	PB_Rich_longestRead_163
CTU1708	927474	931031	-	RegulonDB	cydD_cydC	cydD,cydC	TSS	gene	b0887,b0886	b0886,b0887	1	1	0	0	TU	ECK120009444_ECK120010773_NA
CTU1709	929661	932078	-	PB_M9_longestRead	trxB	trxB	HT TSS	long	b0888,b0887	b0888	1	0	1	0	TU	PB_M9_longestRead_186
CTU1710	929690	932078	-	PB_Rich_longestRead	trxB	trxB	HT TSS	long	b0888,b0887	b0888	1	0	1	0	TU	PB_Rich_longestRead_164
CTU1711	931019	932078	-	RegulonDB	trxB	trxB	TSS	TTS	b0888	b0888	0	1	0	0	TU	ECK120026784_ECK120034187_ECK125256999
CTU1712	931021	932078	-	PB_M9_definedEnd	trxB	trxB	HT TSS	HT TTS	b0888	b0888	0	0	1	0	TU	PB_M9_definedEnd_43
CTU1713	931022	932078	-	PB_Rich_definedEnd	trxB	trxB	HT TSS	HT TTS	b0888	b0888	0	0	1	0	TU	PB_Rich_definedEnd_38
CTU1714	932327	933177	+	PB_M9_definedEnd	lrp	lrp	HT TSS	HT TTS	b0889	b0889	0	0	1	0	TU	PB_M9_definedEnd_255
CTU1715	932327	936122	+	PB_Rich_longestRead	lrp	lrp	HT TSS	long	b0889,b0890	b0889	1	0	1	0	TU	PB_Rich_longestRead_1143
CTU1716	932327	936624	+	PB_M9_longestRead	lrp	lrp	HT TSS	long	b0889,b0890	b0889	1	0	1	0	TU	PB_M9_longestRead_1326
CTU1717	932328	933089	+	RegulonDB	lrp	lrp	TSS	gene	b0889	b0889	0	1	0	0	TU	ECK120009372_ECK120010239_NA
CTU1718	932929	937213	+	RegulonDB	ftsK	ftsK	TSS	gene	b0890	b0890	0	1	0	0	TU	ECK120033267_ECK120033248_NA
CTU1719	933138	937213	+	RegulonDB	ftsK	ftsK	TSS	gene	b0890	b0890	0	1	0	0	TU	ECK120033266_ECK120033247_NA
CTU1720	937328	939337	+	RegulonDB	lolA_rarA	lolA,rarA	TSS	gene	b0891,b0892	b0891,b0892	0	1	0	0	TU	ECK120026785_ECK125145768_NA
CTU1721	939364	940767	+	PB_Rich_longestRead	serS	serS	HT TSS	long	b0893	b0893	0	0	1	0	TU	PB_Rich_longestRead_1144
CTU1722	939364	940994	+	PB_M9_longestRead	serS	serS	HT TSS	long	b0893,b0894	b0893	1	0	1	0	TU	PB_M9_longestRead_1327
CTU1723	939365	940765	+	RegulonDB	serS	serS	TSS	TTS	b0893	b0893	0	1	0	0	TU	ECK120026786_ECK120034188_ECK125257012
CTU1724	940822	944928	+	PB_Rich_longestRead	dmsA_dmsB_dmsC	dmsA,dmsB,dmsC	HT TSS	long	b0894,b0895,b0896	b0894,b0895,b0896	0	0	1	0	TU	PB_Rich_longestRead_1145
CTU1725	940823	944896	+	RegulonDB	dmsA_dmsB_dmsC	dmsA,dmsB,dmsC	TSS	gene	b0894,b0895,b0896	b0894,b0895,b0896	0	1	0	0	TU	ECK120009212_ECK120010117_NA
CTU1726	940878	944896	+	RegulonDB	dmsA_dmsB_dmsC	dmsA,dmsB,dmsC	TSS	gene	b0894,b0895,b0896	b0894,b0895,b0896	0	1	0	0	TU	ECK120008921_ECK120009858_NA
CTU1727	940879	944141	+	PB_Rich_longestRead	dmsA_dmsB	dmsA,dmsB,dmsC	HT TSS	long	b0894,b0895,b0896	b0894,b0895	1	0	1	0	TU	PB_Rich_longestRead_1146
CTU1728	943957	944896	+	RegulonDB	dmsC	dmsA,dmsB,dmsC	TSS	gene	b0896	b0896	0	1	0	0	TU	ECK125286569_ECK125286489_NA
CTU1729	944931	945557	-	RegulonDB	ycaC	ycaC	gene	gene	b0897	b0897	0	1	0	0	TU	ECK120016548_NA_NA
CTU1730	945840	947042	+	PB_M9_longestRead	ycaD	ycaD	HT TSS	long	b0898	b0898	0	0	1	0	TU	PB_M9_longestRead_1328
CTU1731	945840	948292	+	PB_Rich_longestRead	ycaD	ycaD	HT TSS	long	b0898,b0899	b0898	1	0	1	0	TU	PB_Rich_longestRead_1147
CTU1732	945871	947019	+	RegulonDB	ycaD	ycaD	gene	gene	b0898	b0898	0	1	0	0	TU	ECK120026787_NA_NA
CTU1733	947188	948803	+	PB_Rich_longestRead	ycaM	ycaM	HT TSS	long	b0899	b0899	0	0	1	0	TU	PB_Rich_longestRead_1148
CTU1734	947229	948659	+	RegulonDB	ycaM	ycaM	gene	gene	b0899	b0899	0	1	0	0	TU	ECK120026788_NA_NA
CTU1735	948660	949568	-	RegulonDB	ycaN	ycaN	gene	gene	b0900	b0900	0	1	0	0	TU	ECK120021100_NA_NA
CTU1736	949668	950258	+	RegulonDB	ycaK	ycaK	gene	gene	b0901	b0901	0	1	0	0	TU	ECK120021099_NA_NA
CTU1737	950301	951154	-	RegulonDB	pflA	pflA	TSS	TTS	b0902	b0902	0	1	0	0	TU	ECK120026789_ECK125199579_ECK125199583
CTU1738	951121	953908	-	PB_M9_longestRead	pflB	pflB,focA,ycaO	HT TSS	long	b0904,b0903	b0903	1	0	1	0	TU	PB_M9_longestRead_190
CTU1739	951126	953922	-	PB_M9_longestRead	pflB	pflB,focA,ycaO	HT TSS	long	b0904,b0903	b0903	1	0	1	0	TU	PB_M9_longestRead_191
CTU1740	951156	953637	-	PB_Rich_longestRead	pflB	pflB,focA,ycaO	HT TSS	long	b0904,b0903	b0903	1	0	1	0	TU	PB_Rich_longestRead_165
CTU1741	951185	953637	-	PB_M9_longestRead	pflB	pflB,focA,ycaO	HT TSS	long	b0904,b0903	b0903	1	0	1	0	TU	PB_M9_longestRead_188
CTU1742	951185	953680	-	PB_Rich_longestRead	pflB	pflB,focA,ycaO	HT TSS	long	b0904,b0903	b0903	1	0	1	0	TU	PB_Rich_longestRead_166
CTU1743	951185	954760	-	PB_Rich_longestRead	focA_pflB	pflB,focA,ycaO	HT TSS	long	b0904,b0903	b0903,b0904	1	0	1	0	TU	PB_Rich_longestRead_170
CTU1744	951200	954814	-	PB_Rich_longestRead	focA_pflB	pflB,focA,ycaO	HT TSS	long	b0904,b0903	b0903,b0904	1	0	1	0	TU	PB_Rich_longestRead_171
CTU1745	951203	953579	-	PB_M9_longestRead	pflB	pflB,focA,ycaO	HT TSS	long	b0903	b0903	0	0	1	0	TU	PB_M9_longestRead_187
CTU1746	951203	953637	-	PB_M9_definedEnd	pflB	pflB,focA,ycaO	HT TSS	HT TTS	b0904,b0903	b0903	1	0	1	0	TU	PB_M9_definedEnd_44
CTU1747	951203	953680	-	PB_M9_longestRead	pflB	pflB,focA,ycaO	HT TSS	long	b0904,b0903	b0903	1	0	1	0	TU	PB_M9_longestRead_189
CTU1748	951203	953908	-	PB_Rich_longestRead	pflB	pflB,focA,ycaO	HT TSS	long	b0904,b0903	b0903	1	0	1	0	TU	PB_Rich_longestRead_167
CTU1749	951203	953922	-	PB_Rich_longestRead	pflB	pflB,focA,ycaO	HT TSS	long	b0904,b0903	b0903	1	0	1	0	TU	PB_Rich_longestRead_168
CTU1750	951207	953579	-	RegulonDB	pflB	pflB,focA,ycaO	TSS	TTS	b0903	b0903	0	1	0	0	TU	ECK120009567_ECK120010462_ECK120010857
CTU1751	951207	953641	-	RegulonDB	pflB	pflB,focA,ycaO	TSS	TTS	b0903	b0903	0	1	0	0	TU	ECK120009568_ECK120010463_ECK120010857
CTU1752	951207	953741	-	RegulonDB	pflB	pflB,focA,ycaO	TSS	TTS	b0903	b0903	0	1	0	0	TU	ECK120009569_ECK120010464_ECK120010857
CTU1753	951207	953851	-	RegulonDB	pflB	pflB,focA,ycaO	TSS	TTS	b0903	b0903	0	1	0	0	TU	ECK120009570_ECK120010465_ECK120010857
CTU1754	951207	953925	-	RegulonDB	pflB	pflB,focA,ycaO	TSS	TTS	b0903	b0903	0	1	0	0	TU	ECK120009571_ECK120010466_ECK120010857
CTU1755	951207	954493	-	RegulonDB	focA_pflB	pflB,focA,ycaO	TSS	TTS	b0904,b0903	b0903,b0904	1	1	0	0	TU	ECK120009564_ECK120010308_ECK120010857
CTU1756	951207	954503	-	RegulonDB	focA_pflB	pflB,focA,ycaO	TSS	TTS	b0904,b0903	b0903,b0904	1	1	0	0	TU	ECK120009565_ECK120010461_ECK120010857
CTU1757	951207	954814	-	RegulonDB	focA_pflB	pflB,focA,ycaO	TSS	TTS	b0904,b0903	b0903,b0904	1	1	0	0	TU	ECK120009566_ECK120010309_ECK120010857
CTU1758	951264	954760	-	PB_M9_longestRead	focA_pflB	pflB,focA,ycaO	HT TSS	long	b0904,b0903	b0903,b0904	1	0	1	0	TU	PB_M9_longestRead_192
CTU1759	951488	954492	-	PB_Rich_longestRead	focA	pflB,focA,ycaO	HT TSS	long	b0904,b0903	b0904	1	0	1	0	TU	PB_Rich_longestRead_169
CTU1760	952342	956657	-	PB_Rich_longestRead	ycaO_focA	pflB,focA,ycaO	HT TSS	long	b0905,b0904,b0903	b0904,b0905	1	0	1	0	TU	PB_Rich_longestRead_172
CTU1761	953116	956657	-	PB_M9_longestRead	ycaO_focA	pflB,focA,ycaO	HT TSS	long	b0905,b0904,b0903	b0904,b0905	1	0	1	0	TU	PB_M9_longestRead_193
CTU1762	954793	956657	-	PB_M9_definedEnd	ycaO	pflB,focA,ycaO	HT TSS	HT TTS	b0905	b0905	0	0	1	0	TU	PB_M9_definedEnd_45,PB_Rich_definedEnd_39
CTU1763	954872	956632	-	RegulonDB	ycaO	pflB,focA,ycaO	gene	gene	b0905	b0905	0	1	0	0	TU	ECK120026790_NA_NA
CTU1764	956762	957454	+	RegulonDB	ycaP	ycaP	gene	gene	b0906	b0906	0	1	0	0	TU	ECK120026791_NA_NA
CTU1765	957578	958786	+	PB_M9_definedEnd	serC	serC,aroA,ycaL	HT TSS	HT TTS	b0907	b0907	0	0	1	0	TU	PB_M9_definedEnd_256
CTU1766	957578	961048	+	PB_Rich_longestRead	serC_aroA_ycaL	serC,aroA,ycaL	HT TSS	long	b0907,b0908,b0909	b0907,b0908,b0909	0	0	1	0	TU	PB_Rich_longestRead_1149
CTU1767	957578	961166	+	PB_M9_longestRead	serC_aroA_ycaL	serC,aroA,ycaL	HT TSS	long	b0907,b0908,b0909	b0907,b0908,b0909	0	0	1	0	TU	PB_M9_longestRead_1329
CTU1768	957579	958741	+	RegulonDB	serC	serC,aroA,ycaL	TSS	gene	b0907	b0907	0	1	0	0	TU	ECK125165387_ECK125165407_NA
CTU1769	957595	958741	+	RegulonDB	serC	serC,aroA,ycaL	TSS	gene	b0907	b0907	0	1	0	0	TU	ECK120009107_ECK120010763_NA
CTU1770	957595	960095	+	RegulonDB	serC_aroA	serC,aroA,ycaL	TSS	gene	b0907,b0908	b0907,b0908	0	1	0	0	TU	ECK120009545_ECK120010763_NA
CTU1771	960264	961028	+	RegulonDB	ycaL	serC,aroA,ycaL	gene	gene	b0909	b0909	0	1	0	0	TU	ECK120026792_NA_NA
CTU1772	961078	963341	+	PB_M9_longestRead	cmk	cmk,rpsA,ihfB	HT TSS	long	b0910,b0911	b0910	1	0	1	0	TU	PB_M9_longestRead_1330
CTU1773	961163	964164	+	PB_M9_longestRead	cmk_rpsA_ihfB	cmk,rpsA,ihfB	HT TSS	long	b0910,b0911,b0912	b0910,b0911,b0912	0	0	1	0	TU	PB_M9_longestRead_1331,PB_Rich_longestRead_1150
CTU1774	961165	963716	+	RegulonDB	cmk_rpsA	cmk,rpsA,ihfB	TSS	TTS	b0910,b0911	b0910,b0911	0	1	0	0	TU	ECK120009752_ECK120010702_ECK125285310
CTU1775	961689	964092	+	PB_M9_longestRead	rpsA	cmk,rpsA,ihfB	HT TSS	long	b0910,b0911,b0912	b0911	1	0	1	0	TU	PB_M9_longestRead_1332
CTU1776	961717	964173	+	RegulonDB	rpsA_ihfB	cmk,rpsA,ihfB	TSS	TTS	b0911,b0912	b0911,b0912	0	1	0	0	TU	ECK120009792_ECK120010744_ECK125285286
CTU1777	961720	963777	+	PB_M9_definedEnd	rpsA	cmk,rpsA,ihfB	HT TSS	HT TTS	b0910,b0911	b0911	1	0	1	0	TU	PB_M9_definedEnd_257,PB_Rich_definedEnd_274
CTU1778	961720	964167	+	PB_Rich_longestRead	rpsA_ihfB	cmk,rpsA,ihfB	HT TSS	long	b0910,b0911,b0912	b0911,b0912	1	0	1	0	TU	PB_Rich_longestRead_1151
