ctg_id	valid_bnumbers	rank	Zika_gene_id
CCTG2451	b2571	2	2532
CCTG2451	b2572	3	2533
CCTG2452	b2570	1	2531
CCTG2452	b2571	2	2532
CCTG2452	b2572	3	2533
CCTG2452	b2573	4	2534
CCTG2453	b2570	1	2531
CCTG2453	b2571	2	2532
CCTG2453	b2572	3	2533
CCTG2453	b2573	4	2534
CCTG2453	b4725	5	8217
CCTG2454	b2572	1	2533
CCTG2454	b2573	2	2534
CCTG2455	b2572	1	2533
CCTG2456	b2573	1	2534
CCTG2457	b2574	1	2535
CCTG2458	b2575	1	2536
CCTG2459	b2576	1	2537
CCTG2460	b2577	1	260
CCTG2461	b2578	1	2538
CCTG2462	b2579	1	2539
CCTG2463	b2580	1	2540
CCTG2464	b2581	1	2541
CCTG2465	b2582	1	2542
CCTG2466	b2583	1	2543
CCTG2467	b2583	1	2543
CCTG2467	b2584	2	2544
CCTG2468	b2584	1	2544
CCTG2469	b2585	1	2545
CCTG2470	b2585	1	2545
CCTG2470	b2586	2	2546
CCTG2471	b4782	1	8928
CCTG2472	b2587	1	2547
CCTG2473	b2586	1	2546
CCTG2474	b4783	1	8929
CCTG2475	b2588	1	9060
CCTG2476	b2588	1	9060
CCTG2476	b2589	2	9061
CCTG2476	b2590	3	8930
CCTG2476	b2591	4	9062
CCTG2477	b2590	1	8930
CCTG2477	b2591	2	9062
CCTG2478	b2590	1	8930
CCTG2479	b2591	1	9062
CCTG2480	b2592	1	2548
CCTG2481	b4609	1	8931
CCTG2481	b2593	2	2549
CCTG2481	b2594	3	2550
CCTG2482	b4609	1	8931
CCTG2483	b2593	1	2549
CCTG2483	b2594	2	2550
CCTG2484	b2595	1	2551
CCTG2485	b2597	1	2552
CCTG2486	b2597	1	2552
CCTG2486	b2598	2	2553
CCTG2487	b2598	1	2553
CCTG2487	b2599	2	2554
CCTG2488	b2600	1	2555
CCTG2488	b2601	2	2556
CCTG2489	b2602	1	2557
CCTG2490	b2603	1	2558
CCTG2490	b2604	2	2559
CCTG2491	b2603	1	2558
CCTG2491	b2604	2	2559
CCTG2491	b2605	3	2560
CCTG2492	b2606	1	2561
CCTG2492	b2607	2	2562
CCTG2492	b2608	3	2563
CCTG2492	b2609	4	2564
CCTG2493	b2606	1	2561
CCTG2493	b2607	2	2562
CCTG2493	b2608	3	2563
CCTG2493	b2609	4	2564
CCTG2493	b2610	5	2565
CCTG2494	b2606	1	2561
CCTG2494	b2607	2	2562
CCTG2494	b2608	3	2563
CCTG2495	ECK125121987	1	8932
CCTG2496	b2608	1	2563
CCTG2496	b2609	2	2564
CCTG2497	b2609	1	2564
CCTG2497	b2610	2	2565
CCTG2498	b2610	1	2565
CCTG2499	b2611	1	2566
CCTG2499	b4461	2	2567
CCTG2500	b2611	1	2566
CCTG2501	b4461	1	2567
CCTG2502	b2614	1	2568
CCTG2503	b2615	1	2569
CCTG2504	b2615	1	2569
CCTG2504	b2616	2	2570
CCTG2505	b2616	1	2570
CCTG2506	b2616	1	2570
CCTG2506	b2617	2	2571
CCTG2507	b2617	1	2571
CCTG2508	b2618	1	2572
CCTG2509	b2618	1	2572
CCTG2509	b2619	2	2573
CCTG2510	b2620	1	2574
CCTG2511	b2620	1	2574
CCTG2511	b2621	2	8933
CCTG2512	b2621	1	8933
CCTG2513	b2622	1	2575
CCTG2514	b2623	1	2576
CCTG2515	b2624	1	10
CCTG2516	b2625	1	2577
CCTG2517	b2626	1	2578
CCTG2518	b2627	1	2579
CCTG2518	b2628	2	2580
CCTG2519	b2628	1	2580
CCTG2520	b2629	1	2581
CCTG2521	b2630	1	2582
CCTG2522	b2630	1	2582
CCTG2522	b2631	2	2583
CCTG2523	b2631	1	2583
CCTG2524	b2632	1	2584
CCTG2524	b2633	2	2585
CCTG2525	b2634	1	2586
CCTG2525	b2635	2	2587
CCTG2525	b2636	3	2588
CCTG2525	b2637	4	2589
CCTG2526	b2638	1	4203
CCTG2527	b2641	1	4204
CCTG2528	b2642	1	2590
CCTG2529	b4644	1	4205
CCTG2530	b2643	1	2591
CCTG2530	b2644	2	2592
CCTG2530	b4548	3	2593
CCTG2530	b2645	4	2594
CCTG2530	b2646	5	2595
CCTG2531	b2647	1	2596
CCTG2532	b2648	1	4206
CCTG2533	b2649	1	8218
CCTG2534	b2650	1	4207
CCTG2535	b2652	1	8934
CCTG2536	b4462	1	4208
CCTG2537	b2659	1	4087
CCTG2537	b2660	2	2597
CCTG2537	b2661	3	2598
CCTG2537	b2662	4	2599
CCTG2537	b2663	5	2600
CCTG2538	b2661	1	2598
CCTG2538	b2662	2	2599
CCTG2538	b2663	3	2600
CCTG2539	b2664	1	37
CCTG2540	b2665	1	2601
CCTG2541	b2665	1	2601
CCTG2541	b2666	2	2602
CCTG2542	b2666	1	2602
CCTG2543	b2667	1	261
CCTG2543	b2668	2	2603
CCTG2544	b2669	1	201
CCTG2545	b2671	1	2605
CCTG2546	b2670	1	2604
CCTG2547	b2672	1	2606
CCTG2548	b2673	1	2607
CCTG2548	b2674	2	2608
CCTG2548	b2675	3	2609
CCTG2548	b2676	4	2610
CCTG2549	b2677	1	2611
CCTG2549	b2678	2	2612
CCTG2549	b2679	3	2613
CCTG2550	b2681	1	4209
CCTG2551	b2682	1	2614
CCTG2551	b2683	2	2615
CCTG2551	b2684	3	140
CCTG2551	b2685	4	2616
CCTG2552	b2682	1	2614
CCTG2552	b2683	2	2615
CCTG2553	b2684	1	140
CCTG2553	b2685	2	2616
CCTG2553	b2686	3	2617
CCTG2554	b2687	1	2618
CCTG2554	b2688	2	2619
CCTG2555	b2687	1	2618
CCTG2555	b2688	2	2619
CCTG2555	b2689	3	2620
CCTG2555	b2690	4	2621
CCTG2556	b2687	1	2618
CCTG2557	b2688	1	2619
CCTG2558	b4442	1	8935
CCTG2559	b2689	1	2620
CCTG2559	b2690	2	2621
CCTG2560	b2691	1	8936
CCTG2560	b2692	2	8937
CCTG2560	b2693	3	8938
CCTG2560	b2694	4	8939
CCTG2560	b2695	5	8940
CCTG2561	b2691	1	8936
CCTG2562	b2692	1	8937
CCTG2562	b2693	2	8938
CCTG2562	b2694	3	8939
CCTG2562	b2695	4	8940
CCTG2562	b2696	5	2622
CCTG2563	b2696	1	2622
CCTG2563	b2697	2	202
CCTG2564	b2696	1	2622
CCTG2565	b2697	1	202
CCTG2566	b2698	1	2623
CCTG2566	b2699	2	2624
CCTG2567	b2698	1	2623
CCTG2567	b2699	2	2624
CCTG2567	b2700	3	2625
CCTG2568	b2699	1	2624
CCTG2569	b2699	1	2624
CCTG2569	b2700	2	2625
CCTG2570	b2699	1	2624
CCTG2570	b2700	2	2625
CCTG2570	b2701	3	2626
CCTG2571	b2700	1	2625
CCTG2572	b2701	1	2626
CCTG2573	b2702	1	2627
CCTG2573	b2703	2	2628
CCTG2573	b2704	3	2629
CCTG2573	b2705	4	2630
CCTG2573	b2706	5	94
CCTG2573	b2707	6	200
CCTG2574	b2702	1	2627
CCTG2574	b2703	2	2628
CCTG2574	b2704	3	2629
CCTG2574	b2705	4	2630
CCTG2574	b2706	5	94
CCTG2574	b2707	6	200
CCTG2574	b2708	7	2631
CCTG2575	b2707	1	200
CCTG2576	b2707	1	200
CCTG2576	b2708	2	2631
CCTG2577	b2709	1	154
CCTG2578	b2710	1	2632
CCTG2578	b2711	2	2633
CCTG2579	b2712	1	2634
CCTG2580	b2712	1	2634
CCTG2580	b2713	2	2635
CCTG2581	b2713	1	2635
CCTG2581	b2714	2	17
CCTG2582	b2714	1	17
CCTG2583	b2715	1	2636
CCTG2583	b2716	2	2637
CCTG2584	b2716	1	2637
CCTG2585	b2717	1	2638
CCTG2586	b2717	1	2638
CCTG2586	b2718	2	2639
CCTG2586	b2719	3	2640
CCTG2586	b2720	4	2641
CCTG2586	b2721	5	2642
CCTG2586	b2722	6	2643
CCTG2586	b2723	7	2644
CCTG2586	b2724	8	2645
CCTG2586	b2725	9	104
CCTG2587	b2726	1	2646
CCTG2587	b2727	2	2647
CCTG2587	b2728	3	2648
CCTG2587	b2729	4	2649
CCTG2587	b2730	5	2650
CCTG2588	b2726	1	2646
CCTG2588	b2727	2	2647
CCTG2588	b2728	3	2648
CCTG2588	b2729	4	2649
CCTG2588	b2730	5	2650
CCTG2588	b2731	6	74
CCTG2589	b2727	1	2647
CCTG2589	b2728	2	2648
CCTG2589	b2729	3	2649
CCTG2589	b2730	4	2650
CCTG2590	b2727	1	2647
CCTG2590	b2728	2	2648
CCTG2590	b2729	3	2649
CCTG2590	b2730	4	2650
CCTG2590	b2731	5	74
CCTG2591	b2730	1	2650
CCTG2592	b2732	1	2651
CCTG2593	b2733	1	2652
CCTG2594	b2733	1	2652
CCTG2594	b2734	2	2653
CCTG2595	b2734	1	2653
CCTG2596	b2735	1	262
CCTG2597	b2736	1	2654
CCTG2597	b2737	2	2655
CCTG2597	b2738	3	2656
CCTG2597	b2739	4	2657
CCTG2598	b2736	1	2654
CCTG2598	b2737	2	2655
CCTG2599	b2737	1	2655
CCTG2600	b2738	1	2656
CCTG2600	b2739	2	2657
CCTG2601	b2740	1	2658
CCTG2602	b2741	1	2659
CCTG2603	b2741	1	2659
CCTG2603	b2742	2	2660
CCTG2604	b2741	1	2659
CCTG2604	b2742	2	2660
CCTG2604	b2743	3	2661
CCTG2605	b2742	1	2660
CCTG2605	b2743	2	2661
CCTG2605	b2744	3	2662
CCTG2606	b2743	1	2661
CCTG2606	b2744	2	2662
CCTG2607	b2743	1	2661
CCTG2607	b2744	2	2662
CCTG2607	b2745	3	2663
CCTG2608	b2743	1	2661
CCTG2608	b2744	2	2662
CCTG2608	b2745	3	2663
CCTG2608	b2746	4	2664
CCTG2608	b2747	5	2665
CCTG2608	b2748	6	2666
CCTG2609	b2744	1	2662
CCTG2609	b2745	2	2663
CCTG2609	b2746	3	2664
CCTG2609	b2747	4	2665
CCTG2609	b2748	5	2666
CCTG2609	b2749	6	2667
CCTG2610	b2744	1	2662
CCTG2610	b2745	2	2663
CCTG2610	b2746	3	2664
CCTG2610	b2747	4	2665
CCTG2610	b2748	5	2666
CCTG2611	b2745	1	2663
CCTG2611	b2746	2	2664
CCTG2611	b2747	3	2665
CCTG2611	b2748	4	2666
CCTG2612	b2745	1	2663
CCTG2612	b2746	2	2664
CCTG2612	b2747	3	2665
CCTG2612	b2748	4	2666
CCTG2612	b2749	5	2667
CCTG2613	b2745	1	2663
CCTG2614	b2746	1	2664
CCTG2614	b2747	2	2665
CCTG2615	b2748	1	2666
CCTG2615	b2749	2	2667
CCTG2615	b2750	3	2668
CCTG2615	b2751	4	2669
CCTG2615	b2752	5	2670
CCTG2616	b2748	1	2666
CCTG2617	b2749	1	2667
CCTG2618	b2750	1	2668
CCTG2618	b2751	2	2669
CCTG2618	b2752	3	2670
CCTG2619	b2753	1	2671
CCTG2620	b2754	1	2672
CCTG2621	b2754	1	2672
CCTG2621	b2755	2	2673
CCTG2621	b2756	3	2674
CCTG2621	b2757	4	2675
CCTG2622	b2754	1	2672
CCTG2622	b2755	2	2673
CCTG2622	b2756	3	2674
CCTG2622	b2757	4	2675
CCTG2622	b2758	5	2676
CCTG2622	b2759	6	2677
CCTG2622	b2760	7	2678
CCTG2623	b2761	1	2679
CCTG2624	b4701	1	8941
CCTG2625	b2762	1	2680
CCTG2625	b2763	2	2681
CCTG2625	b2764	3	2682
CCTG2626	b2762	1	2680
CCTG2627	b2763	1	2681
CCTG2628	b2765	1	2683
CCTG2629	b2765	1	2683
CCTG2629	b2766	2	2684
CCTG2629	b2767	3	2685
CCTG2630	b2766	1	2684
CCTG2630	b2767	2	2685
CCTG2630	b2768	3	2686
CCTG2631	b2769	1	2687
CCTG2631	b2770	2	2688
CCTG2632	b2771	1	2689
CCTG2633	b4463	1	2690
CCTG2634	b2774	1	2691
CCTG2635	b2775	1	2692
CCTG2635	b2776	2	2693
CCTG2636	b2777	1	2694
CCTG2637	b4682	1	2695
CCTG2638	b2778	1	2696
CCTG2639	b2779	1	2697
CCTG2639	b2780	2	2698
CCTG2640	b2779	1	2697
CCTG2641	b2780	1	2698
CCTG2641	b2781	2	2699
CCTG2641	b2782	3	2700
CCTG2641	b2783	4	129
CCTG2642	b2781	1	2699
CCTG2642	b2782	2	2700
CCTG2642	b2783	3	129
CCTG2642	b2784	4	2701
CCTG2643	b2781	1	2699
CCTG2643	b2782	2	2700
CCTG2643	b2783	3	129
CCTG2644	b2782	1	2700
CCTG2644	b2783	2	129
CCTG2644	b2784	3	2701
CCTG2644	b2785	4	2702
CCTG2645	b2782	1	2700
CCTG2645	b2783	2	129
CCTG2645	b2784	3	2701
CCTG2646	b2783	1	129
CCTG2646	b2784	2	2701
CCTG2646	b2785	3	2702
CCTG2647	b2783	1	129
CCTG2647	b2784	2	2701
CCTG2648	b2784	1	2701
CCTG2649	b2785	1	2702
CCTG2650	b2786	1	2703
CCTG2651	b2787	1	2704
CCTG2651	b2788	2	2705
CCTG2651	b2789	3	2706
CCTG2652	b2790	1	2707
CCTG2653	b2790	1	2707
CCTG2653	b2791	2	2708
CCTG2653	b2792	3	2709
CCTG2654	b2791	1	2708
CCTG2654	b2792	2	2709
CCTG2654	b4408	3	8942
CCTG2655	b2793	1	2710
CCTG2656	b2794	1	2711
CCTG2657	b2794	1	2711
CCTG2657	b2795	2	2712
CCTG2658	b2795	1	2712
CCTG2659	b2795	1	2712
CCTG2659	b2796	2	2713
CCTG2660	b2796	1	2713
CCTG2661	b2796	1	2713
CCTG2661	b2797	2	2714
CCTG2661	b2798	3	2715
CCTG2662	b2796	1	2713
CCTG2662	b2797	2	2714
CCTG2663	b2798	1	2715
CCTG2664	b2799	1	2716
CCTG2665	b2799	1	2716
CCTG2665	b2800	2	2717
CCTG2666	b2801	1	2718
CCTG2666	b2802	2	2719
CCTG2666	b2803	3	2720
CCTG2666	b2804	4	2721
CCTG2666	b2805	5	83
CCTG2667	b2802	1	2719
CCTG2668	b2804	1	2721
CCTG2669	b2805	1	83
CCTG2670	b2806	1	2722
CCTG2670	b2807	2	2723
CCTG2670	b2808	3	90
CCTG2671	b2806	1	2722
CCTG2671	b2807	2	2723
CCTG2672	b2806	1	2722
CCTG2673	b2807	1	2723
CCTG2673	b2808	2	90
CCTG2674	b2807	1	2723
CCTG2675	b2808	1	90
CCTG2676	b4443	1	8943
CCTG2677	b2809	1	2724
CCTG2678	b2810	1	2725
CCTG2678	b2811	2	2726
CCTG2679	b2812	1	2727
CCTG2680	b2813	1	2728
CCTG2681	b2817	1	2729
CCTG2682	b2814	1	8944
CCTG2682	b2815	2	8945
CCTG2682	b2816	3	8946
CCTG2683	b2818	1	2730
CCTG2684	b2819	1	2731
CCTG2684	b2820	2	2732
CCTG2684	b2821	3	2733
CCTG2685	b2820	1	2732
CCTG2686	b2821	1	2733
CCTG2687	b2822	1	2734
CCTG2688	b2822	1	2734
CCTG2688	b2823	2	2735
CCTG2688	b2824	3	2736
CCTG2688	b2825	4	2737
CCTG2688	b2826	5	2738
CCTG2689	b2823	1	2735
CCTG2690	b2826	1	2738
CCTG2690	b2827	2	2739
CCTG2690	b2828	3	2740
CCTG2691	b2827	1	2739
CCTG2691	b2828	2	2740
CCTG2692	b2827	1	2739
CCTG2693	b2828	1	2740
CCTG2693	b2829	2	2741
CCTG2693	b2830	3	2742
CCTG2694	b2828	1	2740
CCTG2695	b2829	1	2741
CCTG2695	b2830	2	2742
CCTG2696	b4610	1	8219
CCTG2697	b2831	1	2743
CCTG2698	b2832	1	2744
CCTG2699	b2832	1	2744
CCTG2699	b2833	2	2745
CCTG2700	b2833	1	2745
CCTG2701	b2834	1	2746
CCTG2702	b2835	1	2747
CCTG2702	b2836	2	2748
CCTG2703	b4444	1	8947
CCTG2704	b4445	1	8948
CCTG2705	b2837	1	88
CCTG2706	b2838	1	2749
CCTG2707	b2839	1	122
CCTG2708	b2840	1	2750
CCTG2709	b2840	1	2750
CCTG2709	b2841	2	2751
CCTG2710	b2841	1	2751
CCTG2711	b2842	1	2752
CCTG2712	b2843	1	2753
CCTG2713	b2844	1	2754
CCTG2714	b2845	1	2755
CCTG2715	b2846	1	296
CCTG2716	b2847	1	297
CCTG2716	b2848	2	2756
CCTG2717	b4683	1	2757
CCTG2718	b2849	1	2758
CCTG2719	b2850	1	4210
CCTG2720	b2851	1	2759
CCTG2721	b2852	1	263
CCTG2722	b2853	1	2760
CCTG2723	b2854	1	4211
CCTG2724	b2855	1	8233
CCTG2724	b2856	2	4212
CCTG2725	b2858	1	4213
CCTG2725	b2859	2	4214
CCTG2725	ECK120023920	3	8949
CCTG2725	b2860	4	4291
CCTG2725	b2861	5	4292
CCTG2726	b2862	1	8220
CCTG2727	b2863	1	4215
CCTG2728	b2864	1	8950
CCTG2728	b2865	2	2761
CCTG2729	b2864	1	8950
CCTG2730	b2865	1	2761
CCTG2731	b2866	1	2762
CCTG2731	b2867	2	2763
CCTG2732	b2866	1	2762
CCTG2732	b2867	2	2763
CCTG2732	b2868	3	2764
CCTG2733	b2869	1	264
CCTG2734	b2870	1	2765
CCTG2735	b2871	1	2766
CCTG2736	b2872	1	2767
CCTG2737	b2873	1	4088
CCTG2738	b2874	1	2768
CCTG2739	b2875	1	2769
CCTG2740	b2876	1	2770
CCTG2741	b2877	1	2771
CCTG2742	b2878	1	2772
CCTG2742	b2879	2	2773
CCTG2743	b2879	1	2773
CCTG2744	b2880	1	2774
CCTG2744	b2881	2	2775
CCTG2745	b2882	1	2776
CCTG2745	b2883	2	4089
CCTG2745	b4464	3	2777
CCTG2746	b2883	1	4089
CCTG2746	b4464	2	2777
CCTG2747	b2886	1	2778
CCTG2747	b2887	2	2779
CCTG2748	b2888	1	2780
CCTG2749	b4684	1	2781
CCTG2750	b4753	1	8264
CCTG2751	b2889	1	2782
CCTG2752	b2890	1	2783
CCTG2752	b2891	2	2784
CCTG2753	b2891	1	2784
CCTG2753	b2892	2	2785
CCTG2753	b2893	3	2786
CCTG2754	b2892	1	2785
CCTG2754	b2893	2	2786
CCTG2754	b2894	3	2787
CCTG2755	b2892	1	2785
CCTG2755	b2893	2	2786
CCTG2756	b2893	1	2786
CCTG2756	b2894	2	2787
CCTG2757	b2893	1	2786
CCTG2758	b2894	1	2787
CCTG2759	b2896	1	2789
CCTG2759	b2897	2	2790
CCTG2760	b2895	1	2788
CCTG2761	b2898	1	2791
CCTG2762	b2899	1	2792
CCTG2763	b2900	1	2793
CCTG2764	b2901	1	2794
CCTG2765	b2902	1	2795
CCTG2766	b2903	1	2796
CCTG2767	b2903	1	2796
CCTG2767	b2904	2	2797
CCTG2767	b2905	3	2798
CCTG2768	b2904	1	2797
CCTG2768	b2905	2	2798
CCTG2769	b4754	1	8265
CCTG2770	b2906	1	2799
CCTG2770	b2907	2	2800
CCTG2770	b2908	3	2801
CCTG2770	b2909	4	2802
CCTG2771	b2907	1	2800
CCTG2771	b2908	2	2801
CCTG2771	b2909	3	2802
CCTG2772	b2910	1	2803
CCTG2772	b2911	2	8951
CCTG2772	b2912	3	2804
CCTG2773	b2910	1	2803
CCTG2774	b2911	1	8951
CCTG2774	b2912	2	2804
CCTG2775	b2911	1	8951
CCTG2776	b2911	1	8951
CCTG2776	b2912	2	2804
CCTG2776	b4446	3	8952
CCTG2777	b4665	1	2805
CCTG2777	b2913	2	2806
CCTG2778	b4446	1	8952
CCTG2779	b2913	1	2806
CCTG2780	b2913	1	2806
CCTG2780	b2914	2	2807
CCTG2781	b2914	1	2807
CCTG2782	b2915	1	4216
CCTG2783	b2916	1	106
CCTG2784	b2917	1	2808
CCTG2784	b2918	2	2809
CCTG2784	b2919	3	2810
CCTG2784	b2920	4	2811
CCTG2785	U00096_ncRNA_3065208_3065366	1	8953
CCTG2786	b2921	1	265
CCTG2786	b2922	2	2812
CCTG2786	b2923	3	2813
CCTG2787	b2921	1	265
CCTG2788	b2922	1	2812
CCTG2789	ECK125135301	1	8954
CCTG2790	b2922	1	2812
CCTG2790	b2923	2	2813
CCTG2790	b2924	3	2814
CCTG2791	b2923	1	2813
CCTG2792	b2924	1	2814
CCTG2793	b2924	1	2814
CCTG2793	b2925	2	2815
CCTG2793	b2926	3	2816
CCTG2794	b2925	1	2815
CCTG2794	b2926	2	2816
CCTG2795	b2925	1	2815
CCTG2795	b2926	2	2816
CCTG2795	b2927	3	2817
CCTG2796	b2926	1	2816
CCTG2796	b2927	2	2817
CCTG2797	b2926	1	2816
CCTG2798	b2927	1	2817
CCTG2798	b2928	2	2818
CCTG2798	b2929	3	266
CCTG2799	b2928	1	2818
CCTG2799	b2929	2	266
CCTG2800	b2928	1	2818
CCTG2800	b2929	2	266
CCTG2800	b2930	3	2819
CCTG2800	b4465	4	2820
CCTG2800	b2933	5	2821
CCTG2800	b2934	6	2822
CCTG2801	b2934	1	2822
CCTG2801	b2935	2	2823
CCTG2802	b2935	1	2823
CCTG2803	b2936	1	2824
CCTG2804	b2937	1	2825
CCTG2805	b2937	1	2825
CCTG2805	b2938	2	2826
CCTG2806	b2937	1	2825
CCTG2806	b2938	2	2826
CCTG2806	b2939	3	2827
CCTG2807	b2939	1	2827
CCTG2808	b4784	1	8955
CCTG2809	b2940	1	2828
CCTG2810	b2941	1	8221
CCTG2811	b2942	1	2829
CCTG2812	b2943	1	2830
CCTG2813	b2944	1	2831
CCTG2814	b2945	1	2832
CCTG2815	b2945	1	2832
CCTG2815	b2946	2	2833
CCTG2815	b2947	3	2834
CCTG2815	b2948	4	2835
CCTG2815	b2949	5	2836
CCTG2816	b2946	1	2833
CCTG2816	b2947	2	2834
CCTG2816	b2948	3	2835
CCTG2816	b2949	4	2836
CCTG2817	b2946	1	2833
CCTG2817	b2947	2	2834
CCTG2818	b2947	1	2834
CCTG2818	b2948	2	2835
CCTG2818	b2949	3	2836
CCTG2819	b2948	1	2835
CCTG2819	b2949	2	2836
CCTG2820	b2950	1	2837
CCTG2821	b2951	1	2838
CCTG2821	b2952	2	2839
CCTG2821	b2953	3	2840
CCTG2821	b2954	4	2841
CCTG2821	b2955	5	2842
CCTG2822	b2952	1	2839
CCTG2822	b2953	2	2840
CCTG2822	b2954	3	2841
CCTG2822	b2955	4	2842
CCTG2823	b2954	1	2841
CCTG2823	b2955	2	2842
CCTG2824	b2956	1	2843
CCTG2825	b2957	1	2844
CCTG2826	b2958	1	2845
CCTG2826	b2959	2	2846
CCTG2826	b2960	3	2847
CCTG2827	b2958	1	2845
CCTG2828	b2958	1	2845
CCTG2828	b2959	2	2846
CCTG2829	b2959	1	2846
CCTG2830	b2959	1	2846
CCTG2830	b2960	2	2847
CCTG2831	b2961	1	2848
CCTG2831	b2962	2	2849
CCTG2832	b2961	1	2848
CCTG2832	b2962	2	2849
CCTG2832	b2963	3	2850
CCTG2833	b2961	1	2848
CCTG2833	b2962	2	2849
CCTG2833	b2963	3	2850
CCTG2833	b2964	4	2851
CCTG2834	b2962	1	2849
CCTG2834	b2963	2	2850
CCTG2835	b2962	1	2849
CCTG2835	b2963	2	2850
CCTG2835	b2964	3	2851
CCTG2836	b2962	1	2849
CCTG2837	b2964	1	2851
CCTG2838	b2965	1	2852
CCTG2839	b4785	1	8956
CCTG2840	b2966	1	2853
CCTG2840	b2967	2	8957
CCTG2841	b2966	1	2853
CCTG2842	b2967	1	8957
CCTG2843	b2968	1	2854
CCTG2843	b2969	2	4217
CCTG2844	b4786	1	8958
CCTG2845	b2970	1	4218
CCTG2846	b2971	1	2855
CCTG2847	b2972	1	2856
CCTG2848	b4466	1	2857
CCTG2849	b2975	1	2858
CCTG2849	b2976	2	2859
CCTG2850	b2975	1	2858
CCTG2850	b2976	2	2859
CCTG2850	b2977	3	2860
CCTG2850	b4467	4	2861
CCTG2850	b4468	5	2862
CCTG2850	b2979	6	2863
CCTG2851	b2976	1	2859
CCTG2851	b2977	2	2860
CCTG2852	b2980	1	91
CCTG2853	b2981	1	4219
CCTG2854	b2982	1	4293
CCTG2855	b2983	1	2864
CCTG2856	b2984	1	2865
CCTG2856	b2985	2	2866
CCTG2857	b2986	1	2867
CCTG2858	b2987	1	2868
CCTG2859	b2988	1	2869
CCTG2860	b2989	1	2870
CCTG2861	b2990	1	2871
CCTG2861	b2991	2	2872
CCTG2861	b2992	3	2873
CCTG2861	b2993	4	2874
CCTG2862	b2990	1	2871
CCTG2862	b2991	2	2872
CCTG2862	b2992	3	2873
CCTG2862	b2993	4	2874
CCTG2862	b2994	5	2875
CCTG2863	b2990	1	2871
CCTG2863	b2991	2	2872
CCTG2863	b2992	3	2873
CCTG2863	b2993	4	2874
CCTG2863	b2994	5	2875
CCTG2863	b2995	6	2876
CCTG2863	b2996	7	2877
CCTG2863	b2997	8	2878
CCTG2864	b2995	1	2876
CCTG2864	b2996	2	2877
CCTG2864	b2997	3	2878
CCTG2865	b2995	1	2876
CCTG2865	b2996	2	2877
CCTG2865	b2997	3	2878
CCTG2865	b2998	4	2879
CCTG2866	b2996	1	2877
CCTG2866	b2997	2	2878
CCTG2867	b2998	1	2879
CCTG2868	b4658	1	8195
CCTG2869	b4755	1	8266
CCTG2870	b3001	1	2880
CCTG2871	b3002	1	2881
CCTG2872	b3003	1	2882
CCTG2873	b3005	1	2883
CCTG2873	b3006	2	2884
CCTG2874	b3005	1	2883
CCTG2875	b3008	1	2885
CCTG2876	b3008	1	2885
CCTG2876	b3009	2	2886
CCTG2877	b3009	1	2886
CCTG2878	b3010	1	298
CCTG2879	b3011	1	2887
CCTG2879	b3012	2	2888
CCTG2880	b3012	1	2888
CCTG2881	b3013	1	2889
CCTG2882	b4469	1	2891
CCTG2883	b3014	1	2890
CCTG2884	b3017	1	2892
CCTG2885	b3017	1	2892
CCTG2885	b3018	2	2893
CCTG2886	b3018	1	2893
CCTG2886	b3019	2	2894
CCTG2887	b3018	1	2893
CCTG2888	b3019	1	2894
CCTG2889	b3020	1	2895
CCTG2889	b3021	2	141
CCTG2889	b3022	3	142
CCTG2890	b3020	1	2895
CCTG2891	b3021	1	141
CCTG2891	b3022	2	142
CCTG2892	b3021	1	141
CCTG2893	b3023	1	2896
CCTG2893	b3024	2	2897
CCTG2894	b3023	1	2896
CCTG2895	b3024	1	2897
CCTG2896	b3025	1	174
CCTG2896	b3026	2	2898
CCTG2897	b3027	1	2899
CCTG2898	b3028	1	2900
CCTG2898	b3029	2	4090
CCTG2899	b3028	1	2900
CCTG2900	b3030	1	2901
CCTG2900	b3031	2	2902
CCTG2900	b3032	3	2903
CCTG2901	b3029	1	4090
CCTG2902	b3030	1	2901
CCTG2903	b3030	1	2901
CCTG2903	b3031	2	2902
CCTG2903	b3032	3	2903
CCTG2903	b3033	4	2904
CCTG2904	b3030	1	2901
CCTG2904	b3031	2	2902
CCTG2904	b3032	3	2903
CCTG2904	b3033	4	2904
CCTG2904	b3034	5	2905
CCTG2905	b3031	1	2902
CCTG2905	b3032	2	2903
CCTG2905	b3033	3	2904
CCTG2906	b3031	1	2902
CCTG2906	b3032	2	2903
CCTG2906	b3033	3	2904
CCTG2906	b3034	4	2905
CCTG2907	b3032	1	2903
CCTG2907	b3033	2	2904
CCTG2907	b3034	3	2905
CCTG2908	b3035	1	2906
CCTG2909	b3035	1	2906
CCTG2909	b3036	2	8222
CCTG2909	b3037	3	2907
CCTG2910	b3035	1	2906
CCTG2910	b3036	2	8222
CCTG2910	b3037	3	2907
CCTG2910	b3038	4	2908
CCTG2911	b3035	1	2906
CCTG2911	b3037	2	2907
CCTG2911	b3038	3	2908
CCTG2912	b3037	1	2907
CCTG2912	b3038	2	2908
CCTG2913	b3039	1	2909
CCTG2914	b3040	1	2910
CCTG2915	b4756	1	8267
CCTG2916	b3041	1	2911
CCTG2917	b3042	1	4091
CCTG2917	b3043	2	2912
CCTG2918	b3042	1	4091
CCTG2919	b3043	1	2912
CCTG2920	b3046	1	4220
